,股票代码,股票名称,每股收益(元),营业收入(元),营业收入同比增长(%),营业收入季度环比增长(%),净利润(元),净利润同比增长(%),净利润季度环比增长(%),每股净资产(元),净资产收益率(%),每股经营现金流量(元),销售毛利率(%),所属行业,最新公告日期
2836,sz.000150,宜华健康,-0.0692,351280504.02,-10.0063432602,0.4663,-60708708.62,-10.01,85.4473,0.08642824641,-57.16,-0.018131615376,12.5923729224,医疗行业,2021-04-28
2837,sz.000100,TCL科技,0.1781,32173945858.0,133.3214498735,14.9183,2403729935.0,488.97,1.7244,2.494096018922,7.07,0.570402872064,21.0312835457,电子元件,2021-04-28
2838,sz.000096,广聚能源,0.0231,307765668.05,7.5866818786,0.0972,12174971.99,562.85,36.5014,5.397973842254,0.43,-0.132078256572,11.7912070959,石油行业,2021-04-28
2839,sz.000089,深圳机场,0.0244,786537607.31,39.7593138159,-9.0115,49965677.74,141.24,-44.2591,5.839297489199,0.42,0.194462697719,14.6925794273,民航机场,2021-04-28
2840,sz.000088,盐田港,0.04,145474760.45,51.5565033546,-3.2335,85769845.84,421.43,9.2233,3.854785516664,0.99,0.024750420233,34.5593717181,港口水运,2021-04-28
2841,sz.000065,北方国际,0.0871,1788130873.94,10.2912033769,-69.1024,67797580.01,24.02,-71.4417,7.219285905495,1.19,-0.684291683393,9.4448364251,工程建设,2021-04-28
2842,sz.000062,深圳华强,0.2165,4649693194.58,63.9168598689,-3.9098,226422082.8,100.56,39.1217,5.513948776231,4.01,-0.048357382066,11.1284496466,电子元件,2021-04-28
2843,sz.000055,方大集团,0.07,643347177.89,55.4628747714,-26.8302,75153468.91,-20.71,-54.8405,5.014177080615,1.39,-0.3889595249,24.9246873121,装修装饰,2021-04-28
2844,sz.000050,深天马A,0.211,8272211824.65,26.0559803629,26.2957,518581903.66,72.09,112.6709,13.859830570987,1.53,0.259438153305,16.5708129608,电子元件,2021-04-28
2845,sz.000045,深纺织A,0.0842,552950209.39,43.9828655051,-13.0607,42776335.85,843.09,261.8414,5.532288190432,1.53,-0.148275271857,22.6300386427,电子元件,2021-04-28
2846,sz.000039,中集集团,0.4051,28864101000.0,82.0828836317,-5.5714,1507331000.0,334.99,-67.5986,11.416207002254,3.61,0.902882436619,15.6212486923,金属制品,2021-04-28
2847,sz.000034,神州数码,0.2411,24018941906.96,33.6916026262,-15.3461,155352654.98,31.45,-32.5969,7.196935433899,3.3,0.728838472011,3.9040012501,软件服务,2021-04-28
2848,sh.688678,福立旺,0.15,156602700.28,95.550582283,-16.6796,25184993.08,38.03,-37.3145,7.737748962792,1.9,0.150879599365,35.6415082947,电子元件,2021-04-27
2849,sh.688617,惠泰医疗,0.77,160841660.13,124.3201379018,2.5226,47194680.75,439.94,20.3905,24.872807580771,3.77,0.622404674966,70.2886889246,医疗行业,2021-04-27
2850,sh.688616,西力科技,0.12,72760173.79,119.269745843,,13236580.46,185.32,,4.712891451867,2.83,0.0412013448,34.2948103615,仪器仪表,2021-04-27
2851,sh.688608,恒玄科技,0.6644,290638507.47,124.5541948315,-25.8425,79727209.74,4751.05,-2.042,46.486124620917,1.44,0.216669665167,38.3547402718,电子元件,2021-04-27
2852,sh.688579,山大地纬,-0.0176,33648103.23,-13.6491987927,-87.8488,-7030375.12,49.3563582688,-107.874,3.001878308042,-0.58,-0.092237170921,68.2751244638,软件服务,2021-04-27
2853,sh.688571,杭华股份,0.07,254916014.24,39.907890434,-14.3059,22728810.02,124.18,-42.6091,4.163927244531,1.72,0.05822727125,24.1527592857,化工行业,2021-04-27
2854,sh.688569,铁科轨道,0.0258,131638313.94,0.7012395849,-64.7087,5428164.28,79.88,-89.0948,10.369772891966,0.25,-0.222437715595,36.1984219972,机械行业,2021-04-27
2855,sh.688526,科前生物,0.36,318927420.1,82.3143384722,33.4717,168950625.5,82.47,31.9274,6.188102872667,6.05,0.535623385806,83.7195307717,医药制造,2021-04-27
2856,sh.688519,南亚新材,0.33,831952828.99,88.5271649592,24.5684,77148825.12,140.1,66.5555,11.390835031399,2.93,-0.386069601962,18.8971709094,电子元件,2021-04-27
2857,sh.688398,赛特新材,0.4,163845753.59,84.5836660646,9.4047,32080662.33,21.24,87.8685,10.706070479625,3.82,0.159176579,35.0651084213,材料行业,2021-04-27
2858,sh.688383,新益昌,0.5,201221702.94,80.44,,38539094.71,384.12,,8.012324884465,6.48,0.070242032637,42.8230196997,专用设备,2021-04-27
2859,sh.688336,三生国健,-0.05,155323127.2,189.3228532051,125.313,-31320812.79,68.8291143975,80.4931,7.255178957534,-0.7,-0.135375676189,82.74736174,医药制造,2021-04-27
2860,sh.688323,瑞华泰,0.13,80255090.86,32.55,,16877405.8,48.58,,4.625727896815,2.74,0.059870699704,45.7151988202,塑胶制品,2021-04-27
2861,sh.688315,诺禾致源,0.09,365313175.51,64.0844537195,,32905014.46,152.7374458968,,3.198213015056,2.9,-0.388146954972,40.1622219881,医疗行业,2021-04-27
2862,sh.688308,欧科亿,0.46,225014603.24,80.2377725367,8.7928,46125575.46,177.64,54.8619,13.5390656531,3.47,-0.3711416096,32.5297114881,金属制品,2021-04-27
2863,sh.688299,长阳科技,0.15,278939854.48,59.9722902202,-9.7461,43161551.12,22.66,3.2233,6.382784265463,2.43,0.053917430706,34.1224939252,材料行业,2021-04-27
2864,sh.688289,圣湘生物,1.56,1162834697.42,191.0116913772,0.4441,622104937.78,222.21,3.0347,13.418848159025,12.3,0.768281254125,73.8180669251,医疗行业,2021-04-27
2865,sh.688278,特宝生物,0.08,215410044.58,14.8839441532,-7.7127,34217953.38,53.03,-15.1066,2.543307287193,3.36,0.137314775762,89.5737363019,医药制造,2021-04-27
2866,sh.688256,寒武纪,-0.51,36131025.54,212.7512123799,-88.0122,-205592433.45,-89.7351571033,-64.4777,15.650093313747,-3.24,-0.711801277781,44.1150999779,电子元件,2021-04-27
2867,sh.688179,阿拉丁,0.2,62717903.12,76.0951259804,-15.5613,20036519.25,146.66,-23.6126,8.298866501079,2.42,-0.01653787547,64.0624942819,材料行业,2021-04-27
2868,sh.688158,优刻得,-0.31,710862535.05,72.3077543871,-13.0253,-131519086.53,-414.45,19.5723,7.443260968081,-4.1,0.151105223649,2.8653882144,电子信息,2021-04-27
2869,sh.688128,中国电研,0.12,584429200.0,39.2994569404,-28.0503,46670700.0,10.86,-45.5825,5.791503831891,1.99,-0.31356118665,30.5771340652,专用设备,2021-04-27
2870,sh.688127,蓝特光学,0.0953,96255782.78,7.0504647859,-17.1348,38370545.67,3.73,-30.4044,3.541268808375,2.71,0.145192766722,55.1546060472,电子元件,2021-04-27
2871,sh.688090,瑞松科技,0.04,191855269.51,-0.2683649951,27.0456,2454215.07,-82.79,-68.96,13.89684191385,0.26,-1.688135443978,12.8282324394,专用设备,2021-04-27
2872,sh.688065,凯赛生物,0.34,487043536.06,20.090952946,41.1988,141294416.58,19.45,3.6055,25.268138458765,1.35,0.272124248734,44.2260337695,材料行业,2021-04-27
2873,sh.688057,金达莱,0.4345,203454516.43,35.1420186216,4.1868,92449717.51,35.91,16.6687,11.500043044239,7.68,-0.0827076875,66.6686913862,环保工程,2021-04-27
2874,sh.688039,当虹科技,0.02,61750472.22,90.260536377,-70.7749,1442686.38,-16.77,-98.2497,18.434918981375,0.1,-0.868991321625,39.9408007475,软件服务,2021-04-27
2875,sh.688037,芯源微,0.08,113410936.97,1229.7222470954,-3.046,6504245.57,182.6528573206,57.0131,9.641510132143,0.81,-1.473216127857,35.8900336312,专用设备,2021-04-27
2876,sh.688004,博汇科技,-0.09,23928879.25,31.3537679006,-83.2465,-5024428.08,-134.6455605774,-116.5544,12.459853510387,-0.71,-0.906909016725,55.6102583868,软件服务,2021-04-27
2877,sh.605500,森林包装,0.28,553600588.18,100.8807234026,-21.5986,55678181.39,250.56,-45.3618,10.65897605975,2.62,-0.22927062165,16.2693350211,造纸印刷,2021-04-27
2878,sh.605376,博迁新材,0.2,199223199.88,50.7142422728,7.6782,52549063.12,81.68,21.2524,5.641919162768,3.69,-0.12950047263,41.1970525067,金属制品,2021-04-27
2879,sh.605303,园林股份,0.1,228805022.45,10.1108269698,-49.0348,12812920.06,71.89,-63.9771,10.189162592902,1.17,-1.170611005605,22.5828004065,园林工程,2021-04-27
2880,sh.605298,必得科技,0.1,57813587.75,42.6410033353,,8665160.86,97.36,,8.656887479907,1.3,-0.229069543981,53.6246983392,交运设备,2021-04-27
2881,sh.605266,健之佳,1.22,1166949124.13,10.538788282,-8.8291,64741964.85,20.94,-19.1313,33.620762262075,3.7,0.482882295849,34.1813850546,医疗行业,2021-04-27
2882,sh.605258,协和电子,0.197,168406104.5,68.8420734583,-10.1305,17337057.36,18.17,-40.7095,12.608870950568,1.57,-0.144386231364,28.9340155362,电子元件,2021-04-27
2883,sh.605081,太和水,0.15,45783672.86,13.5389034395,-74.4069,10450771.05,60.86,-84.661,22.517539734004,0.77,-1.123795611089,59.2109613899,环保工程,2021-04-27
2884,sh.605060,联德股份,0.17,164291598.26,25.7513120781,,33774060.44,7.55,,7.632333089667,2.72,0.13741187,34.3157246305,机械行业,2021-04-27
2885,sh.605058,澳弘电子,0.27,256575232.16,53.806639103,12.043,39027905.67,62.38,-1.6406,9.392338744066,2.95,0.406983600649,27.3008515048,电子元件,2021-04-27
2886,sh.605018,长华股份,0.09,340743645.05,49.8082893397,-28.9879,37220049.33,109.3,-60.2791,4.758727193914,1.89,0.036801836301,25.0396587668,汽车行业,2021-04-27
2887,sh.605007,五洲特纸,0.28,761215174.54,40.9474428271,15.8446,112946536.69,16.39,19.5606,4.501124014525,6.48,0.142453933152,28.9906339089,造纸印刷,2021-04-27
2888,sh.605006,山东玻纤,0.31,737401721.58,71.7574305722,17.1292,152519742.59,350.54,90.4313,3.86796160576,8.21,0.0412482849,34.8265063051,玻璃陶瓷,2021-04-27
2889,sh.605003,众望布艺,0.48,141483089.38,36.4249534408,-5.8544,42105653.85,50.01,-5.2902,11.644647801932,4.2,0.099307397841,38.5414646648,纺织服装,2021-04-27
2890,sh.603995,甬金股份,0.48,6265519619.76,97.1862199458,-8.1821,111186940.29,107.66,-28.3378,14.007168835932,3.47,-0.535075807,5.3398645859,材料行业,2021-04-27
2891,sh.603991,至正股份,-0.06,31008366.17,-54.8722406538,-57.2672,-4464651.88,64.7340626775,63.7016,4.91783156793,-1.21,0.338398585856,9.4732230131,塑胶制品,2021-04-27
2892,sh.603978,深圳新星,0.07,297474835.86,64.2071867335,12.8281,10794686.34,2.48,6785.4051,9.570940253515,0.64,-0.411094143801,14.5692054942,有色金属,2021-04-27
2893,sh.603970,中农立华,0.1815,1820608877.88,33.8716682679,24.8774,34838497.22,20.17,39.7771,5.713673797069,3.28,-1.254048806361,7.0791433836,农药兽药,2021-04-27
2894,sh.603931,格林达,0.31,171918824.54,25.3776325726,7.0421,31257578.33,11.24,60.9471,11.169989470857,2.79,0.016300342188,25.6929067472,化工行业,2021-04-27
2895,sh.603926,铁流股份,0.33,423659691.09,51.1500846056,-7.5553,53043336.49,140.66,-26.3363,8.20382653016,4.11,-0.218221545515,28.0098296925,汽车行业,2021-04-27
2896,sh.603893,瑞芯微,0.27,564992405.58,108.6541059632,-11.4339,111661341.2,250.17,-14.9979,5.758529299796,4.82,-0.001395095788,39.638436745,电子元件,2021-04-27
2897,sh.603867,新化股份,0.41,673726791.65,91.0852719759,5.8129,56703649.13,177.96,14.8497,10.998886195884,3.72,-0.45996966274,18.483940295,化工行业,2021-04-27
2898,sh.603866,桃李面包,0.2398,1326819821.26,0.3127275339,-16.6063,162788253.06,-16.27,-17.287,7.348298825489,3.31,0.258123029584,26.5613505046,食品饮料,2021-04-27
2899,sh.603839,安正时尚,0.2,821071243.07,44.1610166302,-43.4506,78784888.22,1.82,21.6529,6.975032917213,2.83,0.080605405764,53.5110247288,纺织服装,2021-04-27
2900,sh.603826,坤彩科技,0.094,213849748.88,29.2760259858,-1.5872,44013084.1,24.54,9.4135,3.433158603996,2.78,0.070170230064,40.4628318729,材料行业,2021-04-27
2901,sh.603823,百合花,0.24,596323704.15,53.4146567153,2.0412,74719108.97,137.7,-9.5566,5.831735662925,4.12,0.05737508051,26.5588528509,化工行业,2021-04-27
2902,sh.603809,豪能股份,0.3065,365918569.0,69.7771385493,-3.0614,66308028.96,66.31,72.3755,8.390253315627,3.74,0.29058379418,39.8620123621,汽车行业,2021-04-27
2903,sh.603788,宁波高发,0.19,217670922.32,28.0064279408,-18.6608,43136973.34,19.83,-3.0996,8.752508239748,2.23,-0.155402847433,28.8034854595,汽车行业,2021-04-27
2904,sh.603758,秦安股份,0.06,312510719.46,240.9883401983,-14.1319,26078621.36,238.71,-16.0222,6.00993462039,0.99,0.210724688465,25.0311066722,汽车行业,2021-04-27
2905,sh.603728,鸣志电器,0.1372,614169715.19,51.5357607232,-1.0302,57056951.83,301.17,-3.1511,5.365980305817,2.59,-0.031106533942,39.0490545803,机械行业,2021-04-27
2906,sh.603725,天安新材,0.06,243422477.28,110.3802795933,-20.551,12205345.67,498.278308765,-39.0037,4.060579679234,1.47,0.05358850749,23.2863306805,塑胶制品,2021-04-27
2907,sh.603707,健友股份,0.29,883052586.38,20.2819928821,16.727,272898157.89,33.51,41.4005,4.117744742195,6.82,0.006580998567,57.5648480578,医药制造,2021-04-27
2908,sh.603700,宁水集团,0.21,282532300.59,19.5189632551,-46.465,42211074.62,27.47,-53.2645,7.310251311491,2.88,-0.879323907312,32.0828464606,仪器仪表,2021-04-27
2909,sh.603693,江苏新能,0.32,539042149.05,22.784668635,51.3658,199150010.52,6.31,201.0726,7.85027225945,4.19,0.308485437977,59.0957027371,电力行业,2021-04-27
2910,sh.603688,石英股份,0.12,207665560.99,48.9426190001,18.3279,42389287.17,35.56,8.0586,5.589789495458,2.15,-0.006838244126,40.3692952651,材料行业,2021-04-27
2911,sh.603681,永冠新材,0.36,710063680.17,78.0297294371,4.8453,60440840.78,235.97,63.8943,9.4491385875,3.81,-0.579902986287,13.211665521,包装材料,2021-04-27
2912,sh.603679,华体科技,0.17,147170628.11,-32.311719883,-18.3808,24027872.76,-19.2,95.0497,5.435798455529,3.06,0.491859972147,26.2749114661,电子元件,2021-04-27
2913,sh.603677,奇精机械,0.11,489693426.15,68.5951448807,0.9965,20372741.31,83.21,293.6747,5.108366119804,1.94,-0.032248681027,14.6338128517,家电行业,2021-04-27
2914,sh.603655,朗博科技,0.08,50342250.86,77.8974384891,-1.4399,8768739.53,253.1,33.0525,4.877479994528,1.71,0.046556011132,43.9402351149,汽车行业,2021-04-27
2915,sh.603615,茶花股份,0.03,215121325.69,85.2764282056,-2.0859,7953956.32,14.49,-2.1341,5.265368442772,0.62,-0.031564626171,25.4196187452,塑胶制品,2021-04-27
2916,sh.603569,长久物流,0.07,1075788508.08,53.6852691544,-14.4528,40634230.7,221.75,19.2686,3.913312943671,1.7,0.081927044464,9.3480867043,交运物流,2021-04-27
2917,sh.603565,中谷物流,0.35,2635547479.58,26.3637689786,-18.9498,230879372.95,208.94,-55.9611,8.103101768023,4.37,0.305180418612,14.1894987344,港口水运,2021-04-27
2918,sh.603551,奥普家居,0.08,351163710.25,182.2862254524,-38.2264,31520995.78,201.9879338593,-49.3379,4.544382215016,1.75,-0.387776033464,44.9797619998,家电行业,2021-04-27
2919,sh.603536,惠发食品,-0.19,299113286.18,85.5586524439,-44.3022,-32583812.03,-106.86,-430.6166,3.76767534872,-4.98,-0.210390501321,15.68414937,食品饮料,2021-04-27
2920,sh.603528,多伦科技,0.0357,232483339.59,572.7570517091,-7.4487,22275593.43,178.32,-5.1571,2.654030930463,1.25,0.005225320536,47.614938277,电子信息,2021-04-27
2921,sh.603517,绝味食品,0.39,1505976719.65,41.2166791656,8.2978,235892881.7,274.69,30.0842,8.558270460217,4.64,0.576552290515,34.4911796698,食品饮料,2021-04-27
2922,sh.603515,欧普照明,0.18,1756227109.85,70.4367690338,-35.8956,134868337.79,1995.93,-53.6351,7.140642688061,3.98,-1.12025851828,37.3104626677,电子元件,2021-04-24
2923,sh.603508,思维列控,0.36,237892290.91,-19.875570542,-22.4445,97405671.94,-24.04,112.9353,14.519566808724,2.5,0.06260622272,61.653202514,电子信息,2021-04-27
2924,sh.603500,祥和实业,0.11,101463738.79,322.2552277798,2.5775,18848888.18,437.31,3.822,4.912234970862,2.18,-0.026149322959,33.7698540076,交运设备,2021-04-27
2925,sh.603496,恒为科技,-0.099,118594347.19,117.8863723135,-47.0194,-19693965.38,19.35,-166.1751,3.973726686801,-2.45,-0.414448584128,37.4635199592,通讯行业,2021-04-27
2926,sh.603488,展鹏科技,0.04,73256412.66,73.2262173729,-43.2797,10745502.11,79.76,-68.2462,3.227140076556,1.14,-0.104093744372,29.2262048094,机械行业,2021-04-27
2927,sh.603429,集友股份,0.08,142842079.54,70.2231185873,-10.6739,31458838.79,650.84,-16.2693,3.259725039852,2.57,0.177123598306,40.1502834422,造纸印刷,2021-04-27
2928,sh.603388,元成股份,0.0011,88699064.38,-1.3876418479,-53.689,321191.12,-73.47,-98.9273,3.81039173621,0.03,-0.397089499248,21.4868914607,园林工程,2021-04-27
2929,sh.603383,顶点软件,0.01,71524665.31,57.9721253931,-41.7457,1860665.6,32.37,-96.0309,7.009345635944,0.16,-0.468393290158,72.6976361716,软件服务,2021-04-27
2930,sh.603353,和顺石油,0.25,580547868.02,97.5776539652,4.604,33065830.97,76.21,-32.977,12.544749793147,2.0,-1.004664502024,15.8951093309,石油行业,2021-04-27
2931,sh.603351,威尔药业,0.2,227430578.9,46.3461620699,1.3319,26209240.14,-18.57,5.4965,10.150312227982,2.0,-0.200636178075,31.237236652,医药制造,2021-04-27
2932,sh.603337,杰克股份,0.31,1752329145.43,78.8811900878,82.0034,138636616.31,189.47,84.3814,6.872563823636,4.59,0.419706029616,22.8223366611,专用设备,2021-04-27
2933,sh.603332,苏州龙杰,0.1,172551585.78,43.2788560102,-45.666,12188714.43,4339.77,-56.0222,11.338475136626,0.91,-0.542675721889,12.1174959508,化纤行业,2021-04-27
2934,sh.603330,上海天洋,0.12,224954709.71,83.140161945,-8.5658,18660301.17,183.08,-10.6905,5.883403047412,2.81,-0.252638892596,30.5254592084,塑胶制品,2021-04-27
2935,sh.603319,湘油泵,0.4,428952737.95,80.9572171792,-4.5117,45749617.25,29.26,23.2196,11.705767248697,3.45,0.023100080417,29.2547251801,汽车行业,2021-04-27
2936,sh.603309,维力医疗,0.09,219886033.81,40.8653887997,-23.8333,22700253.87,187.58,67.5356,4.449483337269,1.98,0.009211127,42.5354980348,医疗行业,2021-04-27
2937,sh.603305,旭升股份,0.2,505118174.48,75.2990667642,-3.3484,89694852.47,76.64,-11.9588,7.632426354047,2.66,-0.043789020069,29.2155882872,汽车行业,2021-04-27
2938,sh.603297,永新光学,1.1,172392121.34,39.0375204316,-1.3226,120004372.0,289.45,78.5856,12.502045679714,8.32,0.215296036472,40.8357894159,仪器仪表,2021-04-27
2939,sh.603267,鸿远电子,0.94,592540610.52,115.8114714335,5.9018,218055574.17,198.83,31.3824,12.121603990392,8.09,-0.739006724974,54.6589052615,电子元件,2021-04-27
2940,sh.603227,雪峰科技,0.027,534062980.45,234.4188426293,-21.6416,19431103.42,158.17,29.2164,2.083395740039,1.37,-0.057472309232,12.0613490296,化工行业,2021-04-27
2941,sh.603225,新凤鸣,0.36,10816892873.05,113.5748043835,-22.329,497360676.38,749.93,44.8557,8.723259650155,4.05,-0.417712516558,9.40514707,化纤行业,2021-04-27
