,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
127,浪潮信息,sz.000977,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,23.62,2022-07-15 00:00:00,24.01,2022-06-30 00:00:00,26.48,,,,False,,,,,,,,,,
128,展鹏科技,sh.603488,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,6.96,2022-07-12 00:00:00,6.99,2022-06-28 00:00:00,7.67,,,,False,,,,,,,,,,
129,*ST嘉信,sz.300071,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,2.94,2022-06-13 00:00:00,2.96,2022-06-13 00:00:00,2.96,3.43,2.96,,True,,,,,,,,,,
130,东方财富,sz.300059,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,22.04,2022-07-15 00:00:00,22.4,2022-06-28 00:00:00,25.8,,,,False,,,,,,,,,,
131,华闻集团,sz.000793,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.35,2022-07-15 00:00:00,2.31,2022-06-30 00:00:00,2.67,,,,False,,,,,,,,,,
132,龙头股份,sh.600630,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,5.59,2022-06-21 00:00:00,5.68,2022-06-14 00:00:00,6.02,6.45,6.02,,True,,,,,,,,,,
133,捷顺科技,sz.002609,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.01,2022-07-15 00:00:00,7.15,2022-07-06 00:00:00,8.7,,,,False,,,,,,,,,,
134,安洁科技,sz.002635,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,13.78,2022-06-14 00:00:00,13.97,2022-06-13 00:00:00,14.18,,,,False,,,,,,,,,,
135,美吉姆,sz.002621,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,3.69,2022-07-06 00:00:00,3.75,2022-06-20 00:00:00,4.28,4.6,4.28,,True,,,,,,,,,,
136,金海高科,sh.603311,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,11.4,2022-06-14 00:00:00,11.6,2022-05-25 00:00:00,13.09,,,,False,,,,,,,,,,
137,华联控股,sz.000036,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.89,2022-07-15 00:00:00,3.86,2022-06-02 00:00:00,4.43,,,,False,,,,,,,,,,
138,圣泉集团,sh.605589,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,22.22,2022-07-13 00:00:00,22.49,2022-06-24 00:00:00,25.43,,,,False,,,,,,,,,,
139,漫步者,sz.002351,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.78,2022-07-15 00:00:00,7.91,2022-05-31 00:00:00,9.19,,,,False,,,,,,,,,,
140,誉衡药业,sz.002437,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.4,2022-07-15 00:00:00,2.41,2022-07-04 00:00:00,2.6,,,,False,,,,,,,,,,
141,中粮资本,sz.002423,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.38,2022-07-14 00:00:00,6.39,2022-06-15 00:00:00,7.21,,,,False,,,,,,,,,,
142,潮宏基,sz.002345,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.13,2022-07-15 00:00:00,4.14,2022-06-30 00:00:00,4.59,,,,False,,,,,,,,,,
143,中国电信,sh.601728,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,3.73,2022-07-06 00:00:00,3.7,2022-06-28 00:00:00,3.75,,,,False,,,,,,,,,,
144,卓翼科技,sz.002369,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.99,2022-07-15 00:00:00,4.05,2022-06-28 00:00:00,4.6,,,,False,,,,,,,,,,
145,山东高速,sh.600350,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-24 00:00:00,5.25,2022-07-07 00:00:00,5.21,2022-06-28 00:00:00,5.29,,,,False,,,,,,,,,,
146,朗玛信息,sz.300288,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,9.35,2022-07-15 00:00:00,9.43,2022-06-28 00:00:00,10.57,,,,False,,,,,,,,,,
147,万林物流,sh.603117,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,2.26,2022-07-15 00:00:00,2.26,2022-07-01 00:00:00,2.45,,,,False,,,,,,,,,,
148,浩欧博,sh.688656,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,36.37,2022-07-15 00:00:00,35.82,2022-06-22 00:00:00,42.58,,,,False,,,,,,,,,,
149,太平洋,sh.601099,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-01 00:00:00,2.73,2022-07-15 00:00:00,2.72,2022-06-15 00:00:00,3.29,,,,False,,,,,,,,,,
150,雪榕生物,sz.300511,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.18,2022-07-15 00:00:00,6.14,2022-07-04 00:00:00,6.88,,,,False,,,,,,,,,,
151,星网锐捷,sz.002396,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,20.54,2022-07-15 00:00:00,20.65,2022-06-28 00:00:00,22.67,,,,False,,,,,,,,,,
152,仲景食品,sz.300908,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,32.5,2022-07-15 00:00:00,32.76,2022-06-30 00:00:00,37.63,,,,False,,,,,,,,,,
153,上海雅仕,sh.603329,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,15.6,2022-07-06 00:00:00,15.55,2022-07-04 00:00:00,16.53,17.74,16.53,,True,,,,,,,,,,
154,光启技术,sz.002625,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.96,2022-06-22 00:00:00,15.12,2022-06-02 00:00:00,16.15,17.79,16.15,,True,,,,,,,,,,
155,正邦科技,sz.002157,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-10 00:00:00,5.48,2022-06-13 00:00:00,5.56,2022-06-13 00:00:00,5.56,6.63,5.56,,True,,,,,,,,,,
156,ST沪科,sh.600608,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-21 00:00:00,4.34,2022-07-15 00:00:00,4.31,2022-06-28 00:00:00,4.53,,,,False,,,,,,,,,,
157,洪汇新材,sz.002802,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,13.92,2022-06-15 00:00:00,14.11,2022-06-10 00:00:00,14.46,15.08,14.46,,True,,,,,,,,,,
158,数字政通,sz.300075,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,15.88,2022-07-15 00:00:00,16.03,2022-06-24 00:00:00,18.4,,,,False,,,,,,,,,,
159,和科达,sz.002816,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,16.79,2022-07-05 00:00:00,16.78,2022-06-28 00:00:00,17.62,,,,False,,,,,,,,,,
160,长江证券,sz.000783,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.49,2022-07-15 00:00:00,5.4,2022-06-15 00:00:00,6.24,,,,False,,,,,,,,,,
161,山西焦化,sh.600740,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,5.54,2022-07-11 00:00:00,5.55,2022-06-14 00:00:00,6.68,,,,False,,,,,,,,,,
162,九州通,sh.600998,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,11.75,2022-07-15 00:00:00,11.56,2022-06-07 00:00:00,12.18,,,,False,,,,,,,,,,
163,宁波富邦,sh.600768,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.75,2022-07-15 00:00:00,8.9,2022-06-28 00:00:00,9.64,,,,False,,,,,,,,,,
164,酷特智能,sz.300840,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,8.78,2022-06-22 00:00:00,8.86,2022-06-21 00:00:00,9.06,9.92,9.06,,True,,,,,,,,,,
165,万马科技,sz.300698,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,14.52,2022-06-15 00:00:00,14.8,2022-06-13 00:00:00,15.28,,,,False,,,,,,,,,,
166,富春染织,sh.605189,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,19.38,2022-07-12 00:00:00,19.39,2022-06-20 00:00:00,23.7,,,,False,,,,,,,,,,
167,龙利得,sz.300883,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.47,2022-06-15 00:00:00,6.52,2022-06-06 00:00:00,6.82,,,,False,,,,,,,,,,
168,泰胜风能,sz.300129,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,7.11,2022-06-15 00:00:00,7.2,2022-06-06 00:00:00,7.61,10.2,7.61,,True,,,,,,,,,,
169,内蒙一机,sh.600967,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.48,2022-06-22 00:00:00,8.6,2022-05-30 00:00:00,9.05,,,,False,,,,,,,,,,
170,山科智能,sz.300897,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,27.33,2022-06-15 00:00:00,27.72,2022-06-13 00:00:00,28.38,,,,False,,,,,,,,,,
171,亚星锚链,sh.601890,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,7.08,2022-07-11 00:00:00,7.03,2022-06-23 00:00:00,7.95,8.57,7.95,,True,,,,,,,,,,
172,天下秀,sh.600556,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.15,2022-07-15 00:00:00,7.26,2022-06-17 00:00:00,8.68,,,,False,,,,,,,,,,
173,安妮股份,sz.002235,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.42,2022-07-15 00:00:00,4.36,2022-06-01 00:00:00,5.1,,,,False,,,,,,,,,,
174,香飘飘,sh.603711,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.18,2022-06-14 00:00:00,11.32,2022-06-06 00:00:00,11.83,,,,False,,,,,,,,,,
175,高伟达,sz.300465,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.81,2022-07-15 00:00:00,7.67,2022-06-28 00:00:00,8.74,,,,False,,,,,,,,,,
176,厚普股份,sz.300471,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.8,2022-07-12 00:00:00,14.73,2022-06-20 00:00:00,16.98,,,,False,,,,,,,,,,
177,英诺激光,sz.301021,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,23.71,2022-06-15 00:00:00,24.1,2022-06-06 00:00:00,26.63,,,,False,,,,,,,,,,
178,密封科技,sz.301020,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,19.94,2022-07-12 00:00:00,20.12,2022-06-23 00:00:00,24.8,,,,False,,,,,,,,,,
179,爱科科技,sh.688092,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,23.85,2022-07-12 00:00:00,24.18,2022-06-06 00:00:00,28.38,,,,False,,,,,,,,,,
180,中密控股,sz.300470,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,34.57,2022-07-05 00:00:00,35.14,2022-06-06 00:00:00,38.49,,,,False,,,,,,,,,,
181,丽岛新材,sh.603937,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-21 00:00:00,11.24,2022-07-06 00:00:00,11.19,2022-06-28 00:00:00,11.77,,,,False,,,,,,,,,,
182,宏昌科技,sz.301008,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,25.39,2022-06-13 00:00:00,25.75,2022-06-13 00:00:00,25.75,,,,False,,,,,,,,,,
183,星徽股份,sz.300464,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,5.87,2022-06-13 00:00:00,5.9,2022-06-13 00:00:00,5.9,6.36,5.9,,True,,,,,,,,,,
184,四川成渝,sh.601107,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.9,2022-07-06 00:00:00,3.93,2022-06-08 00:00:00,4.49,,,,False,,,,,,,,,,
185,美迪凯,sh.688079,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,10.21,2022-07-15 00:00:00,10.06,2022-06-06 00:00:00,11.86,,,,False,,,,,,,,,,
186,泰晶科技,sh.603738,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,24.81,2022-06-14 00:00:00,24.9,2022-06-13 00:00:00,25.82,26.88,25.82,,True,,,,,,,,,,
187,凌钢股份,sh.600231,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.37,2022-07-15 00:00:00,2.4,2022-06-23 00:00:00,2.88,,,,False,,,,,,,,,,
188,博汇纸业,sh.600966,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.09,2022-07-15 00:00:00,7.18,2022-06-16 00:00:00,7.83,,,,False,,,,,,,,,,
189,豪尔赛,sz.002963,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.33,2022-07-15 00:00:00,11.18,2022-07-11 00:00:00,12.47,,,,False,,,,,,,,,,
190,国科微,sz.300672,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,69.02,2022-07-15 00:00:00,69.33,2022-07-04 00:00:00,88.0,,,,False,,,,,,,,,,
191,江丰电子,sz.300666,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,53.41,2022-06-14 00:00:00,54.36,2022-06-06 00:00:00,59.57,67.9,59.57,,True,,,,,,,,,,
192,国光连锁,sh.605188,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.87,2022-06-22 00:00:00,6.96,2022-06-06 00:00:00,7.58,,,,False,,,,,,,,,,
193,龙津药业,sz.002750,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,10.98,2022-07-15 00:00:00,11.01,2022-06-08 00:00:00,12.57,,,,False,,,,,,,,,,
194,东亚药业,sh.605177,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,20.37,2022-07-12 00:00:00,20.2,2022-07-04 00:00:00,21.38,,,,False,,,,,,,,,,
195,福建高速,sh.600033,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.77,2022-07-06 00:00:00,2.72,2022-06-28 00:00:00,2.93,3.11,2.93,,True,,,,,,,,,,
196,二三四五,sz.002195,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.07,2022-07-15 00:00:00,2.08,2022-06-16 00:00:00,2.27,,,,False,,,,,,,,,,
197,华北制药,sh.600812,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,6.52,2022-07-15 00:00:00,6.4,2022-07-11 00:00:00,7.1,,,,False,,,,,,,,,,
198,锦州港,sh.600190,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-24 00:00:00,3.15,2022-07-15 00:00:00,3.13,2022-07-13 00:00:00,3.33,,,,False,,,,,,,,,,
199,吉宏股份,sz.002803,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.96,2022-07-12 00:00:00,11.96,2022-06-10 00:00:00,14.27,,,,False,,,,,,,,,,
200,盈建科,sz.300935,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,28.85,2022-07-12 00:00:00,28.44,2022-06-29 00:00:00,31.77,,,,False,,,,,,,,,,
201,山西路桥,sz.000755,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.83,2022-06-22 00:00:00,3.88,2022-06-01 00:00:00,4.22,8.3,4.22,,True,,,,,,,,,,
202,宁波银行,sz.002142,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-06 00:00:00,32.03,2022-07-15 00:00:00,32.12,2022-07-01 00:00:00,35.85,,,,False,,,,,,,,,,
203,建发股份,sh.600153,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-24 00:00:00,11.76,2022-07-08 00:00:00,11.62,2022-07-04 00:00:00,13.35,,,,False,,,,,,,,,,
204,大众公用,sh.600635,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.07,2022-07-15 00:00:00,3.13,2022-06-24 00:00:00,3.35,,,,False,,,,,,,,,,
205,梦洁股份,sz.002397,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-06 00:00:00,3.41,2022-06-13 00:00:00,3.45,2022-06-10 00:00:00,3.48,4.24,3.48,,True,,,,,,,,,,
206,红蜻蜓,sh.603116,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.13,2022-07-15 00:00:00,5.09,2022-06-27 00:00:00,5.89,,,,False,,,,,,,,,,
207,亚宝药业,sh.600351,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,6.0,2022-06-14 00:00:00,6.0,2022-06-10 00:00:00,6.07,6.31,6.07,,True,,,,,,,,,,
208,太极股份,sz.002368,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,17.3,2022-07-15 00:00:00,17.35,2022-06-08 00:00:00,19.65,,,,False,,,,,,,,,,
209,寿仙谷,sh.603896,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,37.52,2022-06-29 00:00:00,37.71,2022-06-16 00:00:00,40.16,,,,False,,,,,,,,,,
210,*ST赫美,sz.002356,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-19 00:00:00,4.95,2022-06-21 00:00:00,5.01,2022-06-01 00:00:00,5.36,,,,False,,,,,,,,,,
211,佛山照明,sz.000541,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.96,2022-06-13 00:00:00,5.03,2022-06-01 00:00:00,5.12,,,,False,,,,,,,,,,
212,贵州百灵,sz.002424,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,7.05,2022-06-13 00:00:00,7.15,2022-06-07 00:00:00,7.48,,,,False,,,,,,,,,,
213,纽威股份,sh.603699,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.02,2022-07-15 00:00:00,7.88,2022-06-28 00:00:00,8.81,,,,False,,,,,,,,,,
214,极米科技,sh.688696,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,295.3,2022-06-29 00:00:00,292.9,2022-06-17 00:00:00,318.0,345.41,318.0,True,True,7.9136,True,1770285,783527.5128205129,,,,,,
215,北部湾港,sz.000582,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,7.59,2022-07-01 00:00:00,7.68,2022-06-07 00:00:00,8.63,,,,False,,,,,,,,,,
216,双象股份,sz.002395,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.09,2022-07-15 00:00:00,8.05,2022-06-24 00:00:00,9.53,,,,False,,,,,,,,,,
217,新智认知,sh.603869,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.51,2022-07-15 00:00:00,7.66,2022-06-21 00:00:00,8.41,,,,False,,,,,,,,,,
218,东风股份,sh.601515,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,4.31,2022-07-15 00:00:00,4.35,2022-06-13 00:00:00,4.82,,,,False,,,,,,,,,,
219,研奥股份,sz.300923,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,22.1,2022-07-12 00:00:00,21.74,2022-06-08 00:00:00,24.15,,,,False,,,,,,,,,,
220,东华科技,sz.002140,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,9.71,2022-07-15 00:00:00,9.61,2022-05-24 00:00:00,11.11,,,,False,,,,,,,,,,
221,金达威,sz.002626,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,21.54,2022-07-15 00:00:00,21.56,2022-07-05 00:00:00,24.98,,,,False,,,,,,,,,,
222,青岛港,sh.601298,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.48,2022-07-15 00:00:00,5.38,2022-06-01 00:00:00,5.76,,,,False,,,,,,,,,,
223,莲花健康,sh.600186,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.47,2022-07-15 00:00:00,2.48,2022-06-06 00:00:00,2.99,,,,False,,,,,,,,,,
224,奥飞数据,sz.300738,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,10.18,2022-07-12 00:00:00,10.33,2022-06-28 00:00:00,11.54,,,,False,,,,,,,,,,
225,证通电子,sz.002197,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,8.22,2022-06-14 00:00:00,8.31,2022-06-13 00:00:00,8.39,,,,False,,,,,,,,,,
226,华能水电,sh.600025,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.75,2022-06-20 00:00:00,6.86,2022-06-10 00:00:00,7.31,,,,False,,,,,,,,,,
227,京新药业,sz.002020,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,8.71,2022-07-15 00:00:00,8.62,2022-07-04 00:00:00,9.38,,,,False,,,,,,,,,,
228,吉林敖东,sz.000623,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.16,2022-07-15 00:00:00,14.03,2022-06-15 00:00:00,15.42,,,,False,,,,,,,,,,
229,鹏鹞环保,sz.300664,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.25,2022-06-13 00:00:00,5.34,2022-06-06 00:00:00,5.57,,,,False,,,,,,,,,,
230,博杰股份,sz.002975,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,33.35,2022-06-14 00:00:00,33.69,2022-06-06 00:00:00,36.47,,,,False,,,,,,,,,,
231,财信发展,sz.000838,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,6.4,2022-07-15 00:00:00,6.33,2022-06-28 00:00:00,7.71,,,,False,,,,,,,,,,
232,深圳燃气,sh.601139,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.74,2022-07-15 00:00:00,6.75,2022-06-10 00:00:00,7.7,,,,False,,,,,,,,,,
233,明泰铝业,sh.601677,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,21.55,2022-07-06 00:00:00,21.5,2022-06-28 00:00:00,24.53,,,,False,,,,,,,,,,
234,千红制药,sz.002550,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-01 00:00:00,5.34,2022-06-13 00:00:00,5.42,2022-06-07 00:00:00,5.82,,,,False,,,,,,,,,,
235,国检集团,sh.603060,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,11.67,2022-06-29 00:00:00,11.61,2022-06-24 00:00:00,11.95,,,,False,,,,,,,,,,
236,华泰证券,sh.601688,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,12.87,2022-07-15 00:00:00,13.11,2022-06-15 00:00:00,14.82,,,,False,,,,,,,,,,
237,双乐股份,sz.301036,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,20.32,2022-07-12 00:00:00,20.56,2022-06-28 00:00:00,23.01,,,,False,,,,,,,,,,
238,保立佳,sz.301037,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,19.25,2022-07-12 00:00:00,18.96,2022-07-04 00:00:00,23.22,,,,False,,,,,,,,,,
239,海伦钢琴,sz.300329,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.47,2022-07-15 00:00:00,6.45,2022-06-16 00:00:00,7.37,,,,False,,,,,,,,,,
240,三友医疗,sh.688085,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,18.67,2022-06-14 00:00:00,18.96,2022-06-13 00:00:00,19.31,22.41,19.31,,True,,,,,,,,,,
241,光明乳业,sh.600597,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.52,2022-07-15 00:00:00,11.36,2022-06-30 00:00:00,12.63,,,,False,,,,,,,,,,
242,恒邦股份,sz.002237,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,9.28,2022-07-15 00:00:00,9.22,2022-06-28 00:00:00,10.04,,,,False,,,,,,,,,,
243,ST瀚叶,sh.600226,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,2.09,2022-06-13 00:00:00,2.1,2022-06-08 00:00:00,2.15,2.29,2.15,,True,,,,,,,,,,
244,盛德鑫泰,sz.300881,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,22.27,2022-07-12 00:00:00,22.54,2022-06-08 00:00:00,25.3,,,,False,,,,,,,,,,
245,青岛银行,sz.002948,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-01 00:00:00,3.46,2022-07-15 00:00:00,3.42,2022-06-15 00:00:00,3.72,,,,False,,,,,,,,,,
246,宜华健康,sz.000150,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,1.35,2022-07-07 00:00:00,1.37,2022-06-08 00:00:00,1.48,,,,False,,,,,,,,,,
247,ST中捷,sz.002021,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,1.74,2022-06-21 00:00:00,1.74,2022-06-14 00:00:00,1.84,,,,False,,,,,,,,,,
248,中信证券,sh.600030,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,19.24,2022-07-15 00:00:00,19.57,2022-06-15 00:00:00,21.87,,,,False,,,,,,,,,,
249,一汽富维,sh.600742,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.88,2022-07-12 00:00:00,8.86,2022-06-28 00:00:00,10.04,,,,False,,,,,,,,,,
250,东方集团,sh.600811,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,2.83,2022-07-01 00:00:00,2.78,2022-06-24 00:00:00,3.17,,,,False,,,,,,,,,,
251,首钢股份,sz.000959,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.32,2022-07-15 00:00:00,4.4,2022-07-05 00:00:00,4.95,,,,False,,,,,,,,,,
252,国中水务,sh.600187,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.18,2022-06-13 00:00:00,2.2,2022-05-31 00:00:00,2.27,2.5,2.27,,True,,,,,,,,,,
