,ts_code,name,area,industry,list_date,close,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
3251,601390.SH,中国中铁,北京,建筑工程,20071203,5.46,0.706,0.67,5.666,5.0702,0.6634,0.1581,0.1391,3.0952,3.0952,2457092.9283,2036353.9283,892916.8893,13415727.3885,11118492.4485
3252,601398.SH,工商银行,北京,银行,20061027,5.03,0.6207,0.71,5.7418,6.1992,0.6947,2.0964,2.0514,5.2247,5.2247,35640625.7089,26961221.2539,3389563.121,179272347.3158,135614942.9071
3253,601399.SH,ST国重装,四川,工程机械,20200608,3.59,1.5267,1.24,52.3509,55.8444,2.0761,2.8162,2.951,,,726826.3664,49357.7712,49357.7712,2609306.6554,177194.3986
3254,601456.SH,国联证券,江苏,证券,20200731,16.71,7.1741,0.81,76.2231,79.0618,3.7955,24.5392,22.3685,,,237811.9,47571.9,47571.9,3973836.849,794926.449
3255,601500.SH,通用股份,江苏,汽车配件,20160919,5.25,0.6837,0.65,43.9777,47.6878,1.2565,1.373,1.4372,0.9524,0.9524,87229.009,87229.009,31285.669,457952.2973,457952.2973
3256,601512.SH,中新集团,江苏,园区开发,20191220,9.17,0.3482,0.67,12.6854,13.9813,1.2813,2.5881,4.1871,2.3991,2.3991,149889.0,79741.0,28479.0,1374482.13,731224.97
3257,601515.SH,东风股份,广东,广告包装,20120216,5.82,12.775,1.96,18.854,28.0355,1.8645,2.4477,2.6231,2.5773,2.5773,133440.6809,133440.6809,37483.2876,776624.7628,776624.7628
3258,601518.SH,吉林高速,吉林,路桥,20100319,2.14,0.3937,0.61,15.2564,45.0613,0.7867,3.7008,4.4123,,,135039.5121,121320.0,42673.3506,288984.5559,259624.8
3259,601519.SH,大智慧,上海,软件服务,20110128,9.3,4.06,0.71,3099.4238,173.2996,12.5309,27.0519,26.7618,,,198770.0,198770.0,84848.8341,1848561.0,1848561.0
3260,601555.SH,东吴证券,江苏,证券,20111212,8.78,1.1483,0.9,32.8498,21.2536,1.2343,6.641,5.1859,1.4795,1.4795,388051.8908,388051.8908,281028.9969,3407095.6012,3407095.6012
3261,601566.SH,九牧王,福建,服饰,20110530,10.71,0.7059,1.04,16.6301,23.2303,1.4842,2.1541,2.3735,6.0691,6.0691,57463.715,57463.715,16736.901,615436.3877,615436.3877
3262,601567.SH,三星医疗,浙江,电器仪表,20110615,6.09,0.6559,0.76,8.1504,8.7506,1.0238,1.253,1.1464,3.4483,3.4483,138656.9053,138656.9053,61972.767,844420.5533,844420.5533
3263,601568.SH,北元集团,陕西,化工原料,20201020,8.66,3.9899,1.72,18.8333,19.5377,2.6039,3.1128,3.19,,,361111.1112,36111.1112,36111.1112,3127222.223,312722.223
3264,601577.SH,长沙银行,湖南,银行,20180926,9.66,5.7907,2.62,6.506,6.1914,0.862,1.9423,1.8353,3.3126,3.3126,342155.3754,99533.2714,97781.7189,3305220.9264,961491.4017
3265,601579.SH,会稽山,浙江,红黄酒,20140825,10.7,9.1042,1.21,31.9719,35.6847,1.6926,4.5445,4.8769,,,49736.0,49736.0,20136.0,532175.2,532175.2
3266,601588.SH,北辰实业,北京,区域地产,20061016,2.26,0.7685,0.28,4.6008,15.9014,0.5325,0.3782,0.5115,6.6372,6.6372,336702.0,266000.0,137369.9969,760946.52,601160.0
3267,601595.SH,上海电影,上海,影视音像,20160817,10.66,1.7577,1.0,34.8399,,2.1942,4.3179,11.0146,0.8834,0.8834,44820.0,44820.0,13797.1683,477781.2,477781.2
3268,601598.SH,中国外运,北京,仓储物流,20190118,4.08,2.0589,0.7,10.7706,10.9101,1.0218,0.3889,0.3591,2.9412,2.9412,740080.3875,135163.7231,118310.3236,3019527.981,551467.9902
3269,601599.SH,鹿港文化,江苏,纺织,20110527,2.48,0.514,0.39,,,4.0122,0.7294,1.271,,,89272.4964,89272.4964,67087.376,221395.7911,221395.7911
3270,601600.SH,中国铝业,北京,铝,20070430,3.39,1.5276,0.76,67.8107,116.7203,1.1565,0.3036,0.3251,,,1702267.2951,1307870.6983,778995.2218,5770686.1304,4433681.6672
3271,601601.SH,中国太保,上海,保险,20071225,37.34,1.1536,0.56,12.9492,14.6772,1.7718,0.9319,0.8631,3.0272,3.0272,962034.1455,684504.1455,312770.2495,35922354.993,25559384.793
3272,601606.SH,长城军工,安徽,专用机械,20180806,10.82,4.5422,1.47,78.0265,80.0207,3.4228,5.2284,5.4565,0.3882,0.3882,72422.84,29772.6841,26151.5328,783615.1288,322140.442
3273,601607.SH,上海医药,上海,医药商业,19940324,18.68,1.3768,0.99,13.0091,12.3926,1.1967,0.2846,0.285,2.3555,2.3555,284208.9322,192293.5018,98411.7181,5309022.8535,3592042.6136
3274,601608.SH,中信重工,河南,专用机械,20120706,3.57,1.1384,0.73,132.525,70.143,2.1092,2.9565,2.6297,0.1989,0.1989,433941.9293,433941.9293,142009.7299,1549172.6876,1549172.6876
3275,601609.SH,金田铜业,浙江,铜,20200422,9.93,4.6258,0.62,29.2656,27.2543,2.2052,0.353,0.3411,1.0272,1.0272,145696.9,24200.0,24200.0,1446770.217,240306.0
3276,601611.SH,中国核建,上海,建筑工程,20160606,8.17,8.0514,1.31,17.9372,17.1007,2.0082,0.3404,0.3004,0.6857,0.6857,264961.9211,262502.0711,69415.0711,2164738.8954,2144641.9209
3277,601615.SH,明阳智能,广东,机械基件,20190123,23.07,8.4859,0.99,60.7173,38.2291,3.0776,4.1232,2.3502,0.2487,0.2487,187537.5742,98313.8574,80014.0482,4326491.8368,2268100.6902
3278,601616.SH,广电电气,上海,电气设备,20110201,2.82,0.7077,0.63,14.9882,13.4807,1.0095,3.7746,2.3827,1.773,1.773,93557.5,93557.5,69699.993,263832.15,263832.15
3279,601618.SH,中国中冶,北京,建筑工程,20090921,2.91,2.0037,0.6,9.1376,8.4082,0.8143,0.1781,0.1593,2.4742,2.4742,2072361.917,1785261.917,643390.387,6030573.1785,5195112.1785
3280,601619.SH,嘉泽新能,宁夏,新型电力,20170720,3.7,14.0591,5.83,26.173,30.5171,2.239,6.8794,7.1283,1.1622,1.1622,207410.0,207410.0,72508.3727,767417.0,767417.0
3281,601628.SH,中国人寿,北京,保险,20070109,37.65,1.0766,0.66,18.2573,22.3269,2.5489,1.4281,1.3094,1.9389,1.9389,2826470.5,2082353.0,150000.0,106416614.325,78400590.45
3282,601633.SH,长城汽车,河北,汽车整车,20110928,44.24,7.2352,1.1,90.2725,75.2864,7.0687,4.2682,3.9304,0.5651,0.5651,917595.33,602772.9,91272.9,40594417.3992,26666673.096
3283,601636.SH,旗滨集团,湖南,玻璃,20110812,12.95,4.0974,0.58,25.8363,21.2754,3.9803,3.7382,3.729,2.271,2.271,268623.584,268621.694,160254.3961,3478675.4128,3478650.9373
3284,601658.SH,邮储银行,北京,银行,20191210,5.48,2.1485,0.79,7.8224,8.0123,0.9005,1.7219,1.686,3.8358,3.8358,8697856.22,1127446.1418,1043238.6327,47664252.0856,6178404.8571
3285,601666.SH,平煤股份,河南,煤炭开采,20061123,5.36,1.0443,0.7,10.8019,9.5089,0.8557,0.5279,0.5517,5.5533,5.5533,232770.4469,232770.4469,99823.0795,1247649.5954,1247649.5954
3286,601668.SH,中国建筑,北京,建筑工程,20090729,4.88,0.8233,0.66,4.8897,4.7583,0.7319,0.1442,0.1345,3.791,3.791,4196507.1511,4053664.2844,1690594.6847,20478954.8974,19781881.7079
3287,601669.SH,中国电建,北京,建筑工程,20111018,3.87,0.7039,0.63,8.1785,8.1448,0.666,0.1703,0.1582,1.0171,1.0171,1529903.5024,1114440.154,637323.1048,5920726.5543,4312883.396
3288,601677.SH,明泰铝业,河南,铝,20110919,13.88,2.7456,0.75,10.0105,9.816,1.1405,0.6488,0.6038,0.6714,0.6714,66135.6643,64052.6143,49353.1996,917963.0205,889050.2865
3289,601678.SH,滨化股份,山东,化工原料,20100223,5.11,1.3189,1.02,19.1593,25.3382,1.2494,1.3631,1.4147,1.7911,1.7911,164431.0467,164431.0467,134800.0998,840242.6486,840242.6486
3290,601686.SH,友发集团,天津,钢加工,20201204,12.7,7.8989,1.65,20.7338,13.2105,2.9981,0.4006,0.3978,,,141155.66,14200.0,14200.0,1792676.882,180340.0
3291,601688.SH,华泰证券,江苏,证券,20100226,17.95,1.9776,1.09,18.0996,14.2919,1.282,6.5529,5.1807,1.6581,1.6581,907665.0,735760.432,515696.4375,16292586.75,13206899.7544
3292,601689.SH,拓普集团,浙江,汽车配件,20150319,48.56,3.1729,0.72,112.2963,101.2002,6.7865,9.5597,8.6658,0.3913,0.3913,105498.7749,105498.7749,35409.7441,5123020.5091,5123020.5091
3293,601696.SH,中银证券,上海,证券,20200226,23.09,5.5765,1.03,80.3555,73.6243,4.2862,22.0603,18.9641,0.1299,0.1299,277800.0,27800.0,27800.0,6414402.0,641902.0
3294,601698.SH,中国卫通,北京,电信运营,20190628,17.4,8.562,1.67,155.9061,146.2004,6.0701,25.4554,25.6683,0.1322,0.1322,400000.0,40763.7548,40763.7548,6960000.0,709289.3335
3295,601699.SH,潞安环能,山西,煤炭开采,20060922,5.8,1.724,0.62,7.2939,10.6629,0.6531,0.6476,0.6321,4.1207,4.1207,299140.92,299140.92,110091.2088,1735017.336,1735017.336
3296,601700.SH,风范股份,江苏,电气设备,20110118,4.41,0.6752,0.51,,,1.9799,1.6996,1.8862,,,113323.2,113323.2,53410.93,499755.312,499755.312
3297,601702.SH,华峰铝业,上海,铝,20200907,6.8,4.959,0.63,36.9971,29.45,2.6473,1.8911,1.7851,,,99853.06,24963.0,24963.0,679000.808,169748.4
3298,601717.SH,郑煤机,河南,汽车配件,20100803,10.81,4.66,0.89,18.0033,15.689,1.4396,0.7281,0.7187,1.7114,1.7114,173247.137,148923.717,96814.937,1872801.551,1609865.3808
3299,601718.SH,际华集团,北京,服饰,20100816,3.0,2.1247,1.22,210.4537,274.8424,0.7371,0.6228,0.8065,1.0,1.0,439162.9404,439162.9404,219811.6813,1317488.8212,1317488.8212
3300,601727.SH,上海电气,上海,电气设备,20081205,5.48,2.9266,0.87,23.7626,22.8917,1.2771,0.6569,0.6207,,,1518135.2901,1125279.0895,364945.0026,8319381.3897,6166529.4105
3301,601766.SH,中国中车,北京,运输设备,20080818,6.55,2.3607,0.6,15.9372,18.4735,1.3593,0.8208,0.8534,2.2901,2.2901,2869886.4088,2432779.8048,976940.8598,18797755.9776,15934707.7214
3302,601777.SH,*ST力帆,重庆,摩托车,20101125,5.66,1.4632,2.3,,,,3.4401,7.6056,,,452793.13,450000.0,233528.6267,2562809.1158,2547000.0
3303,601778.SH,晶科科技,江西,新型电力,20200519,6.63,2.8873,1.02,25.1616,28.9825,1.6668,3.4337,4.048,0.4072,0.4072,276550.1922,59459.2922,59459.2922,1833527.7743,394215.1073
3304,601788.SH,光大证券,上海,证券,20090818,16.55,2.8549,1.08,134.3591,47.3724,1.511,7.5873,6.2161,0.2236,0.2236,461078.7639,390669.8839,178677.5656,7630853.5425,6465586.5785
3305,601789.SH,宁波建工,浙江,建筑工程,20110816,3.7,0.8585,0.7,15.0306,14.182,1.2137,0.1946,0.1803,2.7027,2.7027,97608.0,97608.0,59850.551,361149.6,361149.6
3306,601798.SH,蓝科高新,甘肃,化工机械,20110622,5.16,1.1973,0.58,,,1.0306,1.6948,1.5791,,,35452.8198,35452.8198,11870.5461,182936.5502,182936.5502
3307,601799.SH,星宇股份,江苏,汽车配件,20110201,217.57,1.09,0.63,76.063,62.2268,11.302,9.8629,8.9208,0.4596,0.4596,27615.5232,27615.5232,12104.3605,6008309.3826,6008309.3826
3308,601800.SH,中国交建,北京,建筑工程,20120309,7.15,0.3781,0.62,5.7483,6.8644,0.5689,0.2083,0.196,3.2572,3.2572,1616571.1425,1174723.5425,494285.3501,11558483.6689,8399273.3289
3309,601801.SH,皖新传媒,安徽,出版业,20100118,4.53,0.3908,0.54,16.1771,14.824,0.8417,1.0202,1.0709,3.532,3.532,198920.4737,198920.4737,77159.5872,901109.7459,901109.7459
3310,601808.SH,中海油服,天津,石油开采,20070928,15.22,1.8587,0.57,29.0235,28.6133,1.9084,2.3325,2.3239,1.0512,1.0512,477159.2,296046.8,54962.07,7262363.024,4505832.296
3311,601811.SH,新华文轩,四川,出版业,20160808,8.83,0.3601,0.66,9.5648,9.4696,1.1304,1.2321,1.2462,3.3975,3.3975,123384.1,79190.39,19909.4375,1089481.603,699251.1437
3312,601816.SH,京沪高铁,北京,铁路,20200116,5.49,0.1633,0.58,22.5843,63.2,1.4793,8.1839,10.7271,0.9617,0.9617,4910648.4611,2732869.5141,2426646.9832,26959460.0514,15003453.6324
3313,601818.SH,光大银行,北京,银行,20100818,4.09,0.4721,0.66,5.9161,5.8426,0.6598,1.6639,1.5504,5.0829,5.0829,5403190.8979,4135317.3479,2889982.8217,22099050.7724,16913447.9529
3314,601827.SH,三峰环境,重庆,环境保护,20200605,7.53,1.1507,1.14,22.8309,18.6135,1.6506,2.8958,2.5653,,,167826.8,37826.8,37826.8,1263735.804,284835.804
3315,601828.SH,美凯龙,上海,其他商业,20180117,9.76,0.5729,0.63,8.5079,15.7083,0.8043,2.3142,2.6892,2.3566,2.3566,390500.0,316371.4366,104601.494,3811280.0,3087785.2212
3316,601838.SH,成都银行,四川,银行,20180131,10.25,2.9713,0.83,6.6702,6.4463,0.9711,2.9097,2.6739,4.0976,4.0976,361225.1334,189507.9018,160090.9507,3702557.6174,1942455.9935
3317,601857.SH,中国石油,北京,石油开采,20071105,4.16,0.4023,0.75,16.6685,41.2464,0.6289,0.3025,0.3577,3.6882,3.6882,18302097.7818,16192207.7818,1503973.8682,76136726.7723,67359584.3723
3318,601858.SH,中国科传,北京,出版业,20170118,9.08,0.91,0.74,15.4327,14.6475,1.7707,2.8618,2.8553,2.0925,2.0925,79050.0,79050.0,20236.3636,717774.0,717774.0
3319,601860.SH,紫金银行,江苏,银行,20190103,4.01,1.6759,0.74,10.3594,10.2092,1.0371,3.14,3.1946,2.4938,2.4938,366088.8889,174100.2725,174100.2725,1468016.4445,698142.0927
3320,601865.SH,福莱特,浙江,玻璃,20190215,38.2,5.6322,0.76,113.6365,79.7932,9.1044,16.9562,14.9748,0.1559,0.1559,213364.0865,43547.5718,43547.5718,8150508.1043,1663517.2428
3321,601866.SH,中远海发,上海,水运,20071212,,,,,,,,,,,,,,,
3322,601869.SH,长飞光纤,湖北,通信设备,20180720,24.89,0.8788,0.81,23.5443,34.0564,2.1167,2.4281,2.3595,1.2776,1.2776,75790.5108,10657.351,10657.351,1886425.8138,265261.4664
3323,601872.SH,招商轮船,上海,水运,20061201,5.48,1.4777,0.76,22.8992,7.5834,1.3337,2.5374,1.9487,1.8248,1.8248,674012.0114,559983.1241,212892.8617,3693585.8225,3068707.5201
3324,601877.SH,正泰电器,浙江,电气设备,20100121,40.74,2.0745,0.9,23.2841,22.1993,3.3617,2.8978,2.8259,1.2267,1.2267,214997.3551,214997.3551,98935.7771,8758992.2468,8758992.2468
3325,601878.SH,浙商证券,浙江,证券,20170626,12.91,3.4525,1.19,48.2218,36.2824,2.4883,8.2441,5.3985,0.643,0.643,361404.4514,361404.4514,148921.9355,4665731.4676,4665731.4676
3326,601880.SH,大连港,辽宁,港口,20101206,1.91,0.9538,0.52,34.2906,27.7196,1.2795,3.7058,3.7147,1.0995,1.0995,1289453.5999,773582.0,235825.5248,2462856.3758,1477541.62
3327,601881.SH,中国银河,北京,证券,20170123,11.09,2.4943,0.98,21.5021,16.0172,1.5111,6.5972,4.8714,1.4427,1.4427,1013725.8757,644627.4124,125973.576,11242219.9615,7148918.0035
3328,601882.SH,海天精工,浙江,机床制造,20161107,10.08,0.5951,0.55,68.5854,45.8681,3.8959,4.5176,3.6318,0.4464,0.4464,52200.0,52200.0,12594.0,526176.0,526176.0
3329,601886.SH,江河集团,北京,装修装饰,20110818,5.64,1.6132,0.59,18.4468,22.9777,0.8086,0.3461,0.3545,5.2221,5.2221,115405.0,115405.0,39295.9334,650884.2,650884.2
3330,601888.SH,中国中免,北京,旅游服务,20091015,297.98,1.4629,0.75,125.6859,161.7218,29.6026,12.1293,12.2431,0.2416,0.2416,195247.5544,195247.5544,91183.2854,58179866.2601,58179866.2601
3331,601890.SH,亚星锚链,江苏,船舶,20101228,5.57,5.995,1.89,59.4387,60.9897,1.7612,4.1616,4.5761,0.5386,0.5386,95940.0,95940.0,60006.1659,534385.8,534385.8
3332,601898.SH,中煤能源,北京,煤炭开采,20080201,4.32,1.6855,0.71,10.1801,14.2492,0.5736,0.443,0.4233,2.9398,2.9398,1325866.34,915200.04,154679.2792,5727742.5888,3953664.1728
3333,601899.SH,紫金矿业,福建,黄金,20080425,10.74,1.9833,1.04,63.6215,46.5864,5.6854,2.0026,1.6528,0.9311,0.9311,2537725.9946,1964031.9946,1355680.2242,27255177.182,21093703.622
3334,601900.SH,南方传媒,广东,出版业,20160215,7.77,0.4747,1.07,9.4952,10.766,1.098,1.0668,1.0562,3.2175,3.2175,89587.6566,89587.6566,40574.0187,696096.0918,696096.0918
3335,601901.SH,方正证券,湖南,证券,20110810,8.88,2.4387,1.38,72.55,51.6593,1.8309,11.0844,9.9427,,,823210.1395,823210.1395,406927.3217,7310106.0388,7310106.0388
3336,601908.SH,京运通,北京,新型电力,20110908,11.09,11.6322,0.64,101.6594,52.2501,2.6653,13.0154,7.51,,,241460.2861,199301.7701,90291.9033,2677794.5728,2210256.6304
3337,601916.SH,浙商银行,浙江,银行,20191126,3.98,0.2854,0.68,6.5494,7.1556,0.7461,1.8258,1.7934,6.0302,6.0302,2126869.6778,701064.6184,701064.6184,8464941.3176,2790237.1812
3338,601918.SH,新集能源,安徽,煤炭开采,20071219,2.85,2.5232,0.92,12.8161,8.7308,1.0624,0.8005,0.8837,0.7018,0.7018,259054.18,259054.18,142263.8996,738304.413,738304.413
3339,601919.SH,中远海控,天津,水运,20070626,14.1,4.8468,0.99,25.5554,20.3173,4.4334,1.1443,1.1,,,1225952.9227,865730.1792,409970.7148,17285936.2101,12206795.5267
3340,601928.SH,凤凰传媒,江苏,出版业,20111130,6.03,0.2336,0.56,11.4212,11.87,1.0778,1.2193,1.2848,4.9751,4.9751,254490.0,254490.0,137211.9742,1534574.7,1534574.7
3341,601929.SH,吉视传媒,吉林,影视音像,20120223,1.77,0.8573,0.69,54.8601,174.7669,0.8318,2.8567,3.0229,0.2147,0.2147,311111.176,311111.176,203463.5596,550666.7815,550666.7815
3342,601933.SH,永辉超市,福建,超市连锁,20101215,7.0,1.8372,1.0,42.5995,32.435,3.1773,0.7848,0.7086,1.8571,1.8571,951628.5608,946825.1408,375565.7879,6661399.9256,6627775.9856
3343,601939.SH,建设银行,北京,银行,20070925,6.67,1.2329,0.58,6.2518,6.7453,0.7571,2.3632,2.2613,4.7976,4.7976,25001097.7486,959365.7606,890107.583,166757321.9832,6398969.6232
3344,601949.SH,中国出版,北京,出版业,20170821,5.65,1.7765,0.65,14.6522,14.0896,1.5073,1.6307,1.7661,2.0531,2.0531,182250.0,182250.0,43654.2902,1029712.5,1029712.5
3345,601952.SH,苏垦农发,江苏,种植业,20170515,12.35,3.6665,0.89,28.7778,25.3264,2.6987,2.1199,1.9624,1.6194,1.6194,137800.0,137800.0,44310.3574,1701830.0,1701830.0
3346,601956.SH,东贝集团,湖北,机械基件,20201225,8.94,14.2635,1.47,46.7849,46.7849,4.7849,0.9275,0.9275,,,51132.0,20700.0,20700.0,457120.08,185058.0
3347,601958.SH,金钼股份,陕西,小金属,20080417,5.77,2.0753,0.92,32.7239,78.3628,1.5144,2.0344,2.2246,5.1993,5.1993,322660.44,322660.44,80715.436,1861750.7388,1861750.7388
3348,601965.SH,中国汽研,重庆,汽车服务,20120611,18.18,2.7447,0.59,38.5402,32.0722,3.7201,6.533,5.2662,1.3733,1.3733,98984.1767,96457.3267,32985.9099,1799532.3324,1753594.1994
3349,601966.SH,玲珑轮胎,山东,汽车配件,20160706,47.0,2.9224,1.22,38.7038,31.4574,4.0199,3.761,3.6061,0.7932,0.7932,137351.2412,136466.2012,55266.7321,6455508.3364,6413911.4564
3350,601968.SH,宝钢包装,上海,广告包装,20150611,8.22,1.2945,0.92,53.7216,34.1458,2.8881,1.1872,1.1739,0.9367,0.9367,83333.33,83333.33,33416.663,684999.9726,684999.9726
3351,601969.SH,海南矿业,海南,普钢,20141209,5.25,1.3532,0.55,80.3568,128.826,2.617,2.76,3.8548,,,195472.0314,195472.0314,29338.7314,1026228.1649,1026228.1649
3352,601975.SH,招商南油,江苏,水运,20190108,2.36,0.7916,0.61,13.2929,6.7561,2.0083,2.8878,2.7358,,,494211.6343,358469.0582,319675.5767,1166339.4569,845986.9774
3353,601985.SH,中国核电,北京,新型电力,20150610,5.04,1.2924,0.95,19.0736,15.0736,1.4719,1.9098,1.791,2.1585,2.1585,1745601.5589,1556546.8326,474711.4756,8797831.8569,7844996.0363
3354,601988.SH,中国银行,北京,银行,20060705,3.17,0.3737,0.72,4.9796,5.3776,0.5426,1.6993,1.6611,6.0252,6.0252,29438779.1241,21076551.4846,2049395.6739,93320929.8234,66812668.2062
3355,601989.SH,中国重工,北京,船舶,20091216,4.09,1.0696,1.09,186.088,,1.0962,2.4506,2.4152,,,2280203.5324,1828390.7147,848331.7529,9326032.4475,7478118.0231
3356,601990.SH,南京证券,江苏,证券,20180613,10.77,2.1061,1.01,55.9333,51.3495,2.5355,18.0318,16.2687,0.5816,0.5816,368636.1034,206098.8373,146492.6018,3970210.8336,2219684.4777
3357,601991.SH,大唐发电,北京,火力发电,20061220,2.36,1.6792,0.91,40.9792,19.2937,1.029,0.4576,0.4581,2.7542,2.7542,1850671.0504,999436.0,204668.6205,4367583.6789,2358668.96
3358,601992.SH,金隅集团,北京,水泥,20110301,2.8,0.5744,0.79,8.0945,11.0998,0.6366,0.3256,0.3105,4.2857,4.2857,1067777.1134,833415.8264,353680.0692,2989775.9175,2333564.3139
3359,601995.SH,中金公司,北京,证券,20201102,64.53,10.7168,1.01,73.4899,51.9979,4.8169,19.7713,14.5818,,,482725.6868,26027.8568,26027.8568,31150288.5692,1679577.5993
3360,601996.SH,丰林集团,广西,家居用品,20110929,2.73,1.0345,1.04,18.3931,21.6006,1.1171,1.6099,1.7926,2.1978,2.1978,114562.28,108034.09,62139.49,312755.0244,294933.0657
3361,601997.SH,贵阳银行,贵州,银行,20160816,7.72,1.0827,0.79,4.283,4.3138,0.6798,1.6937,1.5974,4.0155,4.0155,321802.866,309599.0072,226763.1632,2484318.1255,2390104.3356
3362,601998.SH,中信银行,北京,银行,20070427,5.2,1.1753,1.86,5.2996,5.1952,0.5581,1.3565,1.3067,4.5962,4.5962,4893483.8569,3405267.5592,511374.7298,25446116.0559,17707391.3078
3363,601999.SH,出版传媒,辽宁,出版业,20071221,5.37,0.7719,0.72,19.9506,17.7689,1.2678,1.0914,1.2447,1.527,1.527,55091.47,55091.47,17891.47,295841.1939,295841.1939
3364,603000.SH,人民网,北京,互联网,20120427,16.69,1.2564,0.63,54.7865,54.4695,5.8698,8.5828,8.8016,0.7849,0.7849,110569.1056,110569.1056,48036.5035,1845398.3725,1845398.3725
3365,603001.SH,奥康国际,浙江,服饰,20120426,7.01,0.6664,1.09,124.9433,,0.7828,1.031,1.2125,6.809,6.809,40098.0,40098.0,16929.2283,281086.98,281086.98
3366,603002.SH,宏昌电子,广东,元器件,20120518,5.07,1.9925,0.68,60.8526,42.2402,1.9837,2.8347,2.916,0.8349,0.8349,91447.1311,61441.17,36070.97,463636.9547,311506.7319
3367,603003.SH,龙宇燃油,上海,石油贸易,20120817,6.78,0.855,1.17,431.2158,52.6791,0.7231,0.2092,0.2738,,,41653.2402,41653.2402,28017.8694,282408.9686,282408.9686
3368,603005.SH,晶方科技,江苏,半导体,20140210,76.48,8.7302,0.75,239.6297,79.9759,7.9936,46.3144,26.3949,0.0885,0.0885,33934.4764,32155.1237,19575.2237,2595308.7551,2459223.8606
3369,603006.SH,联明股份,上海,汽车配件,20140630,9.06,1.6017,0.7,23.7037,27.2492,1.5089,1.671,1.8543,1.3245,1.3245,19107.8186,19107.8186,6978.9398,173116.8365,173116.8365
3370,603007.SH,花王股份,江苏,建筑工程,20160826,4.8,2.0127,0.66,16.5458,60.8872,1.448,1.3052,1.929,2.08,2.08,33571.82,33337.5,15639.865,161144.736,160020.0
3371,603008.SH,喜临门,浙江,家居用品,20120717,18.12,1.6733,1.32,18.4538,25.7035,2.5006,1.4411,1.4117,0.2759,0.2759,38741.7787,38741.7787,26581.0178,702001.03,702001.03
3372,603009.SH,北特科技,上海,汽车配件,20140718,5.32,0.8076,0.74,,,1.2004,1.5018,1.411,,,35900.2153,32804.1393,19660.1615,190989.1454,174518.0211
