,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
4215,301296.SZ,新巨丰,16.14,-0.36,-2.18,12286.0,20113179.33,3.52,16.72,16.14,16.46,16.5,0.82,2.08,41.74,2.92,6778800000.0,954736392.0
4216,301050.SZ,雷电微力,78.9,-1.76,-2.18,21260.0,170124040.48,3.99,81.88,78.66,80.69,80.66,0.88,1.58,41.68,5.99,13747536000.0,10585276547.0
4217,688049.SH,炬芯科技,27.79,-0.62,-2.18,8468.0,23925646.0,3.41,28.67,27.7,28.38,28.41,1.31,0.94,52.26,1.92,3390380000.0,2491801466.0
4218,000610.SZ,西安旅游,17.03,-0.38,-2.18,424028.0,724907399.22,4.31,17.5,16.75,17.31,17.41,0.7,18.01,-37.39,5.47,4031816754.0,4009234855.0
4219,301005.SZ,超捷股份,26.85,-0.6,-2.19,10563.0,28459720.8,2.95,27.46,26.65,27.46,27.45,0.96,2.38,49.07,3.48,2796785276.0,1190341856.0
4220,688088.SH,虹软科技,23.26,-0.52,-2.19,16172.0,37865170.0,3.03,23.85,23.13,23.78,23.78,0.95,0.6,132.97,3.69,9443560000.0,6226845747.0
4221,603155.SH,新亚强,26.83,-0.6,-2.19,6259.0,16995467.0,2.73,27.58,26.83,27.3,27.43,0.97,1.11,17.15,2.62,6051828460.0,1512957115.0
4222,002241.SZ,歌尔股份,17.88,-0.4,-2.19,1512021.0,2757875206.86,4.38,18.68,17.88,18.24,18.28,0.82,5.03,11.94,1.94,61156762728.0,53785813599.0
4223,002387.SZ,维信诺,5.81,-0.13,-2.19,94285.0,55505018.1,2.69,5.96,5.8,5.93,5.94,0.46,0.69,-3.08,0.68,8036336491.0,7968460562.0
4224,000736.SZ,中交地产,18.31,-0.41,-2.19,471044.0,884789527.62,5.24,19.24,18.26,18.8,18.72,0.74,6.77,-54.83,4.16,12733390846.0,12733390846.0
4225,300690.SZ,双一科技,16.96,-0.38,-2.19,13904.0,23805062.95,3.0,17.46,16.94,17.45,17.34,0.68,1.27,50.64,2.13,2804317666.0,1856603093.0
4226,301265.SZ,华新环保,12.49,-0.28,-2.19,72343.0,90786749.47,2.11,12.73,12.46,12.73,12.77,1.12,10.07,29.24,1.89,3784135043.0,897335407.0
4227,688096.SH,京源环保,12.04,-0.27,-2.19,5229.0,6380074.0,2.92,12.38,12.02,12.23,12.31,1.17,0.65,30.0,1.64,1300265820.0,966667520.0
4228,301155.SZ,海力风电,93.97,-2.11,-2.2,24020.0,228029896.76,3.08,96.66,93.7,96.24,96.08,0.88,2.7,63.66,3.75,20428277188.0,8345400900.0
4229,603977.SH,国泰集团,8.46,-0.19,-2.2,44292.0,37804361.0,2.08,8.64,8.46,8.61,8.65,0.48,0.71,19.64,1.8,5255705865.0,5255705865.0
4230,301077.SZ,星华新材,22.25,-0.5,-2.2,6938.0,15632683.0,3.25,22.94,22.2,22.87,22.75,0.79,1.83,29.95,2.25,2670000000.0,845833795.0
4231,605589.SH,圣泉集团,21.77,-0.49,-2.2,61637.0,135922554.0,3.59,22.52,21.72,22.32,22.26,0.8,1.0,26.76,2.04,17043227936.0,13393161082.0
4232,688187.SH,时代电气,53.3,-1.2,-2.2,52570.0,281449229.0,3.65,55.0,53.01,54.5,54.5,1.2,2.51,36.23,2.25,75485427410.0,11184711477.0
4233,600703.SH,三安光电,17.76,-0.4,-2.2,369295.0,666074471.0,3.25,18.34,17.75,18.16,18.16,0.99,0.91,67.35,2.32,88604972592.0,72432826721.0
4234,002129.SZ,TCL中环,39.94,-0.9,-2.2,400313.0,1619806974.17,3.33,41.2,39.84,40.65,40.84,0.86,1.24,19.36,3.57,129075443938.0,129009393083.0
4235,601010.SH,文峰股份,2.66,-0.06,-2.21,77027.0,20699094.0,1.84,2.71,2.66,2.71,2.72,0.81,0.42,-17.55,1.14,4915680000.0,4915680000.0
4236,688350.SH,富淼科技,18.15,-0.41,-2.21,6171.0,11325316.0,2.64,18.6,18.11,18.49,18.56,0.65,1.01,18.72,1.62,2217022500.0,1112543999.0
4237,688403.SH,汇成股份,10.62,-0.24,-2.21,57359.0,62082873.0,4.33,11.05,10.58,10.9,10.86,1.38,4.95,46.72,3.1,8866141844.0,1231735265.0
4238,301218.SZ,华是科技,19.02,-0.43,-2.21,8436.0,16206003.6,2.78,19.51,18.97,19.42,19.45,1.24,2.96,293.44,2.47,2169040800.0,542260200.0
4239,002219.SZ,新里程,3.98,-0.09,-2.21,144906.0,58042325.0,3.19,4.08,3.95,4.07,4.07,0.87,0.45,86.82,7.8,12991371737.0,12907535990.0
4240,002998.SZ,优彩资源,6.63,-0.15,-2.21,24891.0,16644282.0,3.54,6.85,6.61,6.85,6.78,0.82,1.64,30.09,1.42,2164021392.0,1007835582.0
4241,002582.SZ,好想你,7.95,-0.18,-2.21,248591.0,197557482.84,3.32,8.12,7.85,8.08,8.13,0.67,7.31,-49.47,0.81,3523721541.0,2702505272.0
4242,003016.SZ,欣贺股份,8.83,-0.2,-2.21,17818.0,15869534.0,2.33,9.04,8.83,9.04,9.03,0.38,1.21,22.1,1.34,3811465862.0,1301317824.0
4243,600478.SH,科力远,9.71,-0.22,-2.22,219746.0,214755293.0,3.02,9.98,9.68,9.89,9.93,0.74,1.33,71.5,5.78,16081298219.0,16081298219.0
4244,002234.SZ,民和股份,19.42,-0.44,-2.22,102142.0,199906699.51,3.42,20.05,19.37,20.0,19.86,0.68,3.99,-15.31,2.43,6776807317.0,4976770954.0
4245,300962.SZ,中金辐照,15.43,-0.35,-2.22,15074.0,23455437.59,2.6,15.8,15.39,15.74,15.78,1.08,1.25,32.53,4.66,4073549271.0,1865517227.0
4246,000572.SZ,海马汽车,4.84,-0.11,-2.22,100113.0,48898797.75,2.22,4.95,4.84,4.92,4.95,0.92,0.61,-30.62,2.29,7960040302.0,7948031284.0
4247,301299.SZ,卓创资讯,49.26,-1.12,-2.22,17067.0,86237781.74,5.24,51.84,49.2,50.35,50.38,0.89,11.38,40.09,4.33,2955600000.0,738900000.0
4248,688070.SH,纵横股份,40.88,-0.93,-2.22,2556.0,10559775.0,2.27,41.81,40.86,41.81,41.81,0.98,0.69,-338.76,5.18,3580270400.0,1524210800.0
4249,001208.SZ,华菱线缆,9.65,-0.22,-2.23,28722.0,28053380.0,3.14,9.95,9.64,9.93,9.87,0.87,1.15,46.29,3.56,5157191600.0,2408917920.0
4250,601599.SH,浙文影业,3.07,-0.07,-2.23,121673.0,37627712.0,2.87,3.14,3.05,3.13,3.14,1.19,1.36,30.84,2.74,3562865331.0,2740665639.0
4251,300835.SZ,龙磁科技,36.4,-0.83,-2.23,52509.0,195539844.22,4.27,37.99,36.4,37.31,37.23,0.8,7.67,37.59,4.4,4373059600.0,2493222586.0
4252,002886.SZ,沃特股份,17.1,-0.39,-2.23,20087.0,34710958.0,4.35,17.81,17.05,17.81,17.49,0.71,1.17,137.02,3.29,3874407346.0,2934975651.0
4253,300479.SZ,神思电子,17.53,-0.4,-2.23,67424.0,121284592.64,4.52,18.34,17.53,17.98,17.93,1.3,3.42,-153.44,4.73,3454126363.0,3454126363.0
4254,603038.SH,华立股份,7.45,-0.17,-2.23,15582.0,11717107.0,3.02,7.66,7.43,7.65,7.62,0.59,0.75,166.54,1.16,1539726493.0,1539726493.0
4255,688685.SH,迈信林,21.03,-0.48,-2.23,12189.0,25925976.0,3.35,21.62,20.9,21.57,21.51,0.89,2.21,65.86,3.39,2352556007.0,1161241564.0
4256,600199.SH,金种子酒,27.16,-0.62,-2.23,125397.0,342764045.0,3.31,27.93,27.01,27.91,27.78,0.63,1.91,-98.77,6.87,17865761740.0,17865761740.0
4257,300700.SZ,岱勒新材,37.66,-0.86,-2.23,20347.0,77414104.21,2.7,38.68,37.64,38.34,38.52,0.59,2.21,47.46,6.45,4576917000.0,3469668147.0
4258,603016.SH,新宏泰,18.82,-0.43,-2.23,5592.0,10632895.0,3.95,19.58,18.82,19.17,19.25,0.93,0.38,42.07,3.53,2788371200.0,2788371200.0
4259,002802.SZ,洪汇新材,14.44,-0.33,-2.23,8383.0,12215726.9,2.84,14.8,14.38,14.72,14.77,0.61,0.6,24.83,3.05,2024954412.0,2003740247.0
4260,605198.SH,安德利,18.37,-0.42,-2.24,10324.0,19136368.0,2.39,18.82,18.37,18.82,18.79,1.11,1.23,27.17,2.79,6570949000.0,1538414755.0
4261,688557.SH,兰剑智能,33.19,-0.76,-2.24,2802.0,9380765.0,3.95,34.38,33.04,33.97,33.95,0.67,0.63,41.25,2.55,2411917300.0,1465731138.0
4262,600588.SH,用友网络,23.58,-0.54,-2.24,174324.0,413834032.0,2.69,24.1,23.45,24.09,24.12,0.85,0.51,-112.55,7.41,80965099576.0,80569867486.0
4263,603516.SH,淳中科技,14.4,-0.33,-2.24,23216.0,33784989.0,3.67,14.85,14.31,14.73,14.73,0.58,1.25,92.73,2.81,2666700893.0,2666700893.0
4264,600824.SH,益民集团,3.49,-0.08,-2.24,63947.0,22539024.0,2.52,3.58,3.49,3.57,3.57,0.59,0.61,-1085.94,1.4,3678554485.0,3678554485.0
4265,603048.SH,浙江黎明,14.83,-0.34,-2.24,7951.0,11909789.0,2.5,15.21,14.83,15.21,15.17,1.03,2.11,81.32,1.69,2178230400.0,559387600.0
4266,000158.SZ,常山北明,5.67,-0.13,-2.24,121295.0,69517450.4,2.59,5.81,5.66,5.8,5.8,0.78,0.77,-50.12,1.51,9064156808.0,8965550876.0
4267,601020.SH,华钰矿业,12.21,-0.28,-2.24,89692.0,110413370.0,3.28,12.55,12.14,12.47,12.49,0.93,1.6,36.49,2.35,6865995039.0,6865995039.0
4268,603078.SH,江化微,21.36,-0.49,-2.24,47681.0,104313079.0,5.13,22.4,21.28,21.9,21.85,1.19,1.87,58.06,3.32,6336316630.0,5441757182.0
4269,002213.SZ,大为股份,15.68,-0.36,-2.24,144894.0,233128020.0,4.86,16.46,15.68,16.4,16.04,0.63,7.03,215.77,5.52,3700480000.0,3230080000.0
4270,000625.SZ,长安汽车,13.06,-0.3,-2.25,2231057.0,2926834037.83,2.1,13.28,13.0,13.1,13.36,1.15,2.93,14.08,2.1,129578700451.0,99313726780.0
4271,002555.SZ,三七互娱,20.0,-0.46,-2.25,327442.0,661863641.83,2.98,20.57,19.96,20.49,20.46,0.61,2.0,14.74,3.82,44357285620.0,32710507460.0
4272,002569.SZ,ST步森,6.52,-0.15,-2.25,16122.0,10714041.0,4.35,6.81,6.52,6.64,6.67,1.25,1.15,-10.05,5.27,938945200.0,910683282.0
4273,603708.SH,家家悦,11.73,-0.27,-2.25,37582.0,44318820.0,3.0,12.06,11.7,11.96,12.0,0.7,0.62,28.56,3.16,7136559214.0,7136559214.0
4274,600306.SH,ST商城,8.25,-0.19,-2.25,7107.0,5920243.0,4.62,8.54,8.15,8.5,8.44,1.25,0.4,-22.78,-114.99,1910493074.0,1464148505.0
4275,002951.SZ,金时科技,9.11,-0.21,-2.25,13856.0,12744409.0,3.33,9.4,9.09,9.32,9.32,0.83,0.34,811.7,1.63,3689550000.0,3689545901.0
4276,688551.SH,科威尔,52.05,-1.2,-2.25,2937.0,15556784.0,5.13,54.22,51.49,53.5,53.25,0.73,0.55,69.21,4.14,4176549776.0,2763250335.0
4277,300535.SZ,达威股份,13.0,-0.3,-2.26,20655.0,27199434.45,3.16,13.42,13.0,13.29,13.3,1.21,2.36,99.29,1.48,1359574372.0,1138915050.0
4278,002656.SZ,ST摩登,2.6,-0.06,-2.26,47477.0,12492402.0,2.63,2.67,2.6,2.66,2.66,0.88,0.78,30.86,2.31,1852551594.0,1584589643.0
4279,600215.SH,派斯林,6.06,-0.14,-2.26,37128.0,22704090.0,2.42,6.19,6.04,6.19,6.2,0.39,0.8,56.06,1.88,2818099253.0,2818099253.0
4280,600550.SH,保变电气,4.76,-0.11,-2.26,74763.0,35918285.0,2.05,4.86,4.76,4.82,4.87,0.83,0.41,18318.13,12.49,8765675565.0,8765675565.0
4281,002696.SZ,百洋股份,6.92,-0.16,-2.26,181157.0,126821055.79,2.97,7.13,6.92,7.12,7.08,0.38,5.24,28.23,1.69,2417757417.0,2393534483.0
4282,301106.SZ,骏成科技,28.54,-0.66,-2.26,5594.0,16247720.34,3.42,29.54,28.54,29.01,29.2,1.2,3.08,22.02,1.87,2071623505.0,517905876.0
4283,603888.SH,新华网,17.29,-0.4,-2.26,53097.0,92812645.0,2.83,17.77,17.27,17.67,17.69,0.67,1.02,50.7,2.83,8974017634.0,8974017634.0
4284,000698.SZ,沈阳化工,6.05,-0.14,-2.26,673899.0,408371018.65,5.65,6.32,5.97,6.03,6.19,0.58,8.58,-15.29,1.28,4958062090.0,4753548362.0
4285,300591.SZ,万里马,4.75,-0.11,-2.26,49764.0,23864483.0,2.88,4.88,4.74,4.84,4.86,1.02,1.62,-125.6,2.55,1926950441.0,1463022097.0
4286,300382.SZ,斯莱克,18.98,-0.44,-2.27,60425.0,115873817.61,3.5,19.57,18.89,19.38,19.42,0.88,1.04,47.22,5.14,11891839759.0,11015467867.0
4287,300779.SZ,惠城环保,32.78,-0.76,-2.27,32085.0,104970239.53,4.2,33.46,32.05,33.0,33.54,0.77,3.58,-259.34,5.12,3357358315.0,2937932085.0
4288,688388.SH,嘉元科技,46.57,-1.08,-2.27,34891.0,163895463.0,2.9,47.88,46.5,47.8,47.65,1.14,1.49,24.3,1.98,14178503532.0,10906612083.0
4289,001330.SZ,博纳影业,12.07,-0.28,-2.27,311498.0,378967462.51,3.72,12.44,11.98,12.4,12.35,0.72,11.33,146.03,2.41,16590444137.0,3318088830.0
4290,603026.SH,胜华新材,98.65,-2.29,-2.27,14059.0,140017654.0,2.58,101.1,98.5,100.94,100.94,0.67,0.69,17.4,5.1,19994382000.0,19994382000.0
4291,300555.SZ,路通视信,6.03,-0.14,-2.27,49540.0,30123658.0,3.24,6.19,5.99,6.17,6.17,1.62,2.51,-58.46,1.94,1206000000.0,1191333309.0
4292,300595.SZ,欧普康视,35.73,-0.83,-2.27,111943.0,404563856.3,2.6,36.64,35.69,36.39,36.56,0.86,1.68,47.46,7.79,31972155740.0,23871453927.0
4293,002344.SZ,海宁皮城,4.3,-0.1,-2.27,134310.0,58269694.7,3.18,4.42,4.28,4.41,4.4,1.06,1.05,19.09,0.68,5515252928.0,5510299896.0
4294,603880.SH,南卫股份,6.01,-0.14,-2.28,40184.0,24508076.0,2.93,6.19,6.01,6.12,6.15,1.08,1.39,165.02,2.67,1757768740.0,1737142420.0
4295,688668.SH,鼎通科技,64.8,-1.51,-2.28,5917.0,38659476.0,2.68,66.25,64.47,66.0,66.31,0.79,1.78,35.21,3.78,6404773939.0,2153134937.0
4296,605208.SH,永茂泰,14.16,-0.33,-2.28,31357.0,44967457.0,2.55,14.52,14.15,14.49,14.49,0.8,2.42,43.14,1.76,3593808000.0,1835518320.0
4297,300781.SZ,因赛集团,18.45,-0.43,-2.28,6501.0,12122212.0,3.18,19.04,18.44,19.04,18.88,0.7,0.83,47.17,2.98,2027725959.0,1449729451.0
4298,300467.SZ,迅游科技,12.0,-0.28,-2.28,31732.0,38739142.44,3.09,12.38,12.0,12.28,12.28,0.45,1.95,807.87,4.1,2438458764.0,1951138536.0
4299,600898.SH,国美通讯,5.57,-0.13,-2.28,67913.0,38417767.0,3.33,5.76,5.57,5.75,5.7,0.5,2.69,-29.71,17.8,1589572092.0,1406557677.0
4300,600052.SH,东望时代,5.14,-0.12,-2.28,55770.0,29071030.0,3.61,5.32,5.13,5.26,5.26,1.34,0.66,149.08,1.34,4339160969.0,4339160969.0
4301,003018.SZ,金富科技,9.42,-0.22,-2.28,11717.0,11134974.0,2.39,9.64,9.41,9.56,9.64,0.97,1.55,20.41,1.77,2449200000.0,711414414.0
4302,688311.SH,盟升电子,75.73,-1.77,-2.28,15747.0,120517979.0,4.15,78.78,75.56,77.5,77.5,1.26,2.35,660.11,5.08,8712585040.0,5083412600.0
4303,002824.SZ,和胜股份,31.66,-0.74,-2.28,37717.0,120757630.04,3.15,32.64,31.62,32.42,32.4,0.73,2.89,33.52,4.22,6322914118.0,4136036502.0
4304,688690.SH,纳微科技,51.29,-1.2,-2.29,66135.0,340900798.0,5.22,53.29,50.55,52.14,52.49,1.23,3.33,73.17,14.29,20678682802.0,10190863442.0
4305,301107.SZ,瑜欣电子,28.58,-0.67,-2.29,6663.0,19414404.0,5.44,30.11,28.52,30.0,29.25,0.99,3.63,28.09,2.35,2097772000.0,525014600.0
4306,300207.SZ,欣旺达,22.17,-0.52,-2.29,211071.0,470965460.52,2.12,22.6,22.12,22.49,22.69,0.73,1.23,45.04,3.07,41287613472.0,38013059134.0
4307,688203.SH,海正生材,16.62,-0.39,-2.29,5682.0,9534962.0,2.47,16.98,16.56,16.97,17.01,0.52,1.23,60.11,2.33,3368509490.0,767963199.0
4308,688597.SH,煜邦电力,15.34,-0.36,-2.29,13433.0,20725667.0,2.61,15.71,15.3,15.71,15.7,0.54,1.11,35.24,3.25,2707095513.0,1860993607.0
4309,688391.SH,钜泉科技,111.64,-2.62,-2.29,6526.0,74048087.0,3.82,116.0,111.64,113.16,114.26,0.81,5.35,32.57,3.3,6430464000.0,1362897771.0
4310,300376.SZ,易事特,7.24,-0.17,-2.29,304649.0,222159133.75,2.16,7.39,7.23,7.32,7.41,1.35,1.31,31.67,2.59,16848680942.0,16828192741.0
4311,002640.SZ,跨境通,5.11,-0.12,-2.29,1080858.0,556754352.48,3.25,5.25,5.08,5.19,5.23,0.37,6.98,578.64,5.53,7961591196.0,7910891820.0
4312,301091.SZ,深城交,23.84,-0.56,-2.3,33573.0,81017327.77,3.52,24.59,23.73,24.21,24.4,0.68,3.47,89.49,2.54,4958720000.0,2306972960.0
4313,600859.SH,王府井,29.78,-0.7,-2.3,176408.0,531575912.0,3.58,30.8,29.71,30.68,30.48,0.64,1.61,61.09,1.75,33801772651.0,32563522484.0
4314,600467.SH,好当家,2.55,-0.06,-2.3,316274.0,81381660.0,3.07,2.62,2.54,2.62,2.61,0.97,2.16,54.76,1.11,3725535475.0,3725535475.0
4315,002768.SZ,国恩股份,29.7,-0.7,-2.3,33537.0,100639510.17,2.2,30.37,29.7,30.33,30.4,0.44,1.9,11.3,2.04,8056125000.0,5249403720.0
4316,688661.SH,和林微纳,63.55,-1.5,-2.31,3571.0,23354447.0,6.15,67.0,63.0,64.98,65.05,1.04,1.43,95.99,4.52,5711521488.0,1588750000.0
4317,688278.SH,特宝生物,39.37,-0.93,-2.31,11791.0,47044341.0,3.72,40.86,39.36,40.49,40.3,0.62,0.53,59.94,12.12,16015716000.0,8765747980.0
4318,603429.SH,集友股份,11.85,-0.28,-2.31,29577.0,35402051.0,2.89,12.2,11.85,12.19,12.13,0.5,0.56,40.24,4.52,6215152760.0,6215152760.0
4319,688168.SH,安博通,33.85,-0.8,-2.31,3621.0,12436151.0,3.38,35.0,33.83,34.8,34.65,0.73,0.5,-60.84,2.17,2576015736.0,2430822660.0
4320,300670.SZ,大烨智能,7.61,-0.18,-2.31,13343.0,10251977.2,2.95,7.83,7.6,7.83,7.79,0.91,0.63,-40.52,2.59,2411764845.0,1615009313.0
4321,300807.SZ,天迈科技,21.96,-0.52,-2.31,8974.0,20002170.0,3.2,22.68,21.96,22.53,22.48,0.81,1.85,-61.05,2.54,1490007960.0,1068102756.0
4322,600877.SH,声光电科,13.09,-0.31,-2.31,75712.0,100085766.0,3.36,13.49,13.04,13.38,13.4,1.19,0.93,97.36,7.54,15500747588.0,10649172077.0
4323,600319.SH,亚星化学,5.91,-0.14,-2.31,45257.0,27057592.0,2.48,6.06,5.91,6.02,6.05,0.44,1.43,27.5,3.87,2291362459.0,1865160540.0
4324,301159.SZ,三维天地,27.83,-0.66,-2.32,8536.0,24053364.0,3.33,28.77,27.82,28.5,28.49,0.64,2.78,-24.15,2.62,2152650500.0,854797059.0
4325,600814.SH,杭州解百,6.74,-0.16,-2.32,56499.0,38336069.0,2.46,6.9,6.73,6.87,6.9,0.7,0.79,15.91,1.53,4960188811.0,4819280349.0
4326,001308.SZ,康冠科技,34.5,-0.82,-2.32,29901.0,104330958.53,3.11,35.51,34.41,35.28,35.32,0.93,5.42,11.81,3.26,18051564375.0,1904339625.0
4327,003010.SZ,若羽臣,18.09,-0.43,-2.32,51955.0,95261787.54,3.02,18.64,18.08,18.52,18.52,0.45,7.25,97.43,2.08,2201550106.0,1296741707.0
4328,000812.SZ,陕西金叶,6.31,-0.15,-2.32,531171.0,337817863.0,2.32,6.45,6.3,6.43,6.46,0.53,6.91,65.91,2.82,4850450394.0,4847078135.0
4329,002843.SZ,泰嘉股份,20.61,-0.49,-2.32,17967.0,37417612.78,2.51,21.14,20.61,20.75,21.1,0.66,0.85,34.06,6.39,4362724800.0,4362655241.0
4330,603327.SH,福蓉科技,15.54,-0.37,-2.33,35486.0,55814963.0,2.89,16.0,15.54,15.93,15.91,0.78,0.68,18.57,4.48,8101002000.0,8101002000.0
4331,600327.SH,大东方,4.62,-0.11,-2.33,121958.0,57018457.0,2.75,4.75,4.62,4.74,4.73,0.71,1.38,17.82,1.2,4087681373.0,4087681373.0
4332,300344.SZ,立方数科,4.2,-0.1,-2.33,51463.0,21846019.0,3.26,4.33,4.19,4.3,4.3,0.77,1.05,-23.77,4.81,2695166947.0,2058487267.0
4333,300271.SZ,华宇软件,7.14,-0.17,-2.33,149781.0,108199405.4,3.15,7.35,7.12,7.3,7.31,0.62,2.17,-26.16,0.91,5887365704.0,4936434672.0
4334,002247.SZ,聚力文化,2.52,-0.06,-2.33,63160.0,16092442.0,2.33,2.58,2.52,2.57,2.58,0.72,0.98,36.64,2.93,2144192523.0,1621722493.0
4335,000150.SZ,*ST宜康,1.26,-0.03,-2.33,200821.0,25359701.75,2.33,1.28,1.25,1.28,1.29,0.81,2.49,-2.81,-1.57,1105898922.0,1015547705.0
4336,600570.SH,恒生电子,41.98,-1.0,-2.33,168145.0,708221638.0,2.91,42.95,41.7,42.95,42.98,0.93,0.88,5204.87,13.96,79762270435.0,79762270435.0
4337,603501.SH,韦尔股份,83.5,-1.99,-2.33,112286.0,952647661.0,4.09,87.0,83.5,85.49,85.49,0.9,0.95,34.54,5.11,98979434492.0,98507552445.0
4338,300893.SZ,松原股份,27.27,-0.65,-2.33,20695.0,56906102.84,3.33,28.13,27.2,27.93,27.92,0.6,3.68,58.39,7.36,6135750000.0,1533937500.0
4339,300288.SZ,朗玛信息,10.89,-0.26,-2.33,64587.0,71329129.0,3.14,11.24,10.89,11.16,11.15,0.78,2.57,45.59,2.42,3680181868.0,2739154251.0
4340,688400.SH,凌云光,25.54,-0.61,-2.33,19821.0,51362980.0,3.25,26.32,25.47,26.11,26.15,0.89,2.27,56.14,3.09,11837790000.0,2232124616.0
4341,300458.SZ,全志科技,20.93,-0.5,-2.33,115129.0,245616083.33,4.2,21.8,20.9,21.35,21.43,1.12,2.27,44.54,4.49,13186250326.0,10623057772.0
4342,002246.SZ,北化股份,9.61,-0.23,-2.34,121449.0,118177053.19,2.64,9.84,9.58,9.83,9.84,0.77,2.21,45.28,1.85,5276224370.0,5276224370.0
4343,605068.SH,明新旭腾,30.9,-0.74,-2.34,4354.0,13504887.0,2.34,31.6,30.86,31.3,31.64,0.53,0.77,70.36,2.96,5147988946.0,1745898946.0
4344,300614.SZ,百川畅银,26.72,-0.64,-2.34,14169.0,38173316.67,3.55,27.62,26.65,27.61,27.36,0.42,1.59,62.64,2.84,4286809012.0,2378188617.0
4345,603297.SH,永新光学,88.5,-2.12,-2.34,8441.0,75320004.0,3.24,90.94,88.0,90.11,90.62,0.71,0.77,36.87,6.16,9777258750.0,9732300750.0
4346,301278.SZ,快可电子,109.79,-2.63,-2.34,7204.0,79893624.92,3.22,113.03,109.41,112.18,112.42,0.67,4.5,60.4,7.21,7026560000.0,1756640000.0
4347,002712.SZ,思美传媒,5.0,-0.12,-2.34,214729.0,108827419.6,4.49,5.19,4.96,5.1,5.12,0.41,3.99,371.92,1.38,2721380990.0,2688218220.0
4348,002438.SZ,江苏神通,10.83,-0.26,-2.34,41068.0,44831829.0,3.07,11.14,10.8,11.09,11.09,1.36,0.88,23.03,1.89,5496630703.0,5078479594.0
4349,688135.SH,利扬芯片,27.89,-0.67,-2.35,10375.0,29443156.0,4.62,29.17,27.85,28.56,28.56,1.18,1.17,111.88,3.6,3827877957.0,2479318365.0
4350,300081.SZ,恒信东方,6.66,-0.16,-2.35,93043.0,62646292.14,2.64,6.84,6.66,6.82,6.82,0.73,1.89,-24.14,1.86,4027937477.0,3276472881.0
4351,301186.SZ,超达装备,29.13,-0.7,-2.35,6679.0,19656350.1,3.25,30.08,29.11,29.7,29.83,0.55,3.09,35.91,1.89,2119464485.0,629229381.0
4352,002681.SZ,奋达科技,3.74,-0.09,-2.35,237501.0,89403983.75,1.83,3.81,3.74,3.76,3.83,1.04,1.87,37.07,2.86,6824256899.0,4746106182.0
4353,605577.SH,龙版传媒,9.96,-0.24,-2.35,14699.0,14857535.0,2.75,10.24,9.96,10.2,10.2,0.62,0.78,11.73,1.38,4426666672.0,1876109872.0
4354,301213.SZ,观想科技,34.85,-0.84,-2.35,6307.0,22260023.0,2.55,35.76,34.85,35.69,35.69,0.89,2.19,171.76,3.47,2787999965.0,1002160505.0
4355,002261.SZ,拓维信息,7.05,-0.17,-2.35,252739.0,179098867.21,2.63,7.2,7.01,7.19,7.22,0.76,2.26,64.56,2.43,8853585102.0,7867300070.0
4356,300995.SZ,奇德新材,17.83,-0.43,-2.35,7179.0,12900022.5,3.34,18.33,17.72,18.26,18.26,1.49,2.47,67.61,2.35,1500572800.0,519031300.0
4357,601238.SH,广汽集团,11.19,-0.27,-2.36,366290.0,412959911.0,1.66,11.38,11.19,11.36,11.46,0.82,0.5,10.92,1.17,117351361702.0,81964994323.0
4358,000058.SZ,深 赛 格,7.03,-0.17,-2.36,247005.0,175408287.55,2.78,7.22,7.02,7.17,7.2,0.72,2.51,337.71,4.47,8655340724.0,6922326966.0
4359,600276.SH,恒瑞医药,38.45,-0.93,-2.36,531573.0,2068893230.0,3.35,39.65,38.33,39.38,39.38,1.69,0.83,57.97,6.67,245272637435.0,245272637435.0
4360,601579.SH,会稽山,13.21,-0.32,-2.37,181010.0,240392914.0,3.77,13.62,13.11,13.6,13.53,0.58,3.64,49.5,1.81,6570125600.0,6570125600.0
4361,301192.SZ,泰祥股份,18.57,-0.45,-2.37,10297.0,19303619.0,2.37,19.01,18.56,18.97,19.02,1.23,4.12,32.0,3.3,1855143000.0,463785750.0
4362,600562.SH,国睿科技,16.09,-0.39,-2.37,79584.0,129016634.0,3.52,16.56,15.98,16.52,16.48,1.25,1.2,41.37,4.06,19981492646.0,10631281403.0
4363,002427.SZ,*ST尤夫,6.18,-0.15,-2.37,38299.0,23781362.5,3.0,6.33,6.14,6.27,6.33,1.03,0.39,-7.95,2.37,6089974562.0,6089974562.0
4364,688301.SH,奕瑞科技,461.4,-11.2,-2.37,3525.0,162734554.0,3.49,474.5,458.0,467.67,472.6,1.34,0.86,49.52,9.75,33539842412.0,18993706332.0
4365,300859.SZ,西域旅游,30.46,-0.74,-2.37,31809.0,98056136.84,3.43,31.47,30.4,31.38,31.2,0.64,3.32,424.83,7.5,4721300000.0,2915402750.0
4366,301153.SZ,中科江南,115.0,-2.8,-2.38,16767.0,195268142.72,3.41,118.8,114.78,117.05,117.8,0.41,6.77,73.79,8.79,12420000000.0,2847917500.0
4367,603767.SH,中马传动,7.39,-0.18,-2.38,18651.0,13997119.0,3.04,7.62,7.39,7.6,7.57,1.06,0.61,36.7,1.56,2272018550.0,2272018550.0
