,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
251,南宁糖业,000911.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.92,2022-02-25 00:00:00,9.05,2022-02-10 00:00:00,9.42,,,,False,,,,,,,,,,
252,白银有色,601212.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.79,2022-03-15 00:00:00,2.75,2022-03-03 00:00:00,3.21,,,,False,,,,,,,,,,
253,联德股份,605060.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-17 00:00:00,18.95,2022-03-16 00:00:00,18.87,2022-02-23 00:00:00,22.0,,,,False,,,,,,,,,,
254,波导股份,600130.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.52,2022-03-15 00:00:00,3.53,2022-03-03 00:00:00,4.07,,,,False,,,,,,,,,,
255,文峰股份,601010.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.09,2022-03-15 00:00:00,3.07,2022-03-03 00:00:00,3.34,,,,False,,,,,,,,,,
256,国联股份,603613.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-16 00:00:00,108.34,2022-03-15 00:00:00,107.49,2022-02-28 00:00:00,117.99,,,,False,,,,,,,,,,
257,金隅集团,601992.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.71,2022-03-15 00:00:00,2.7,2022-02-18 00:00:00,3.02,,,,False,,,,,,,,,,
258,宝钛股份,600456.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,45.82,2022-03-15 00:00:00,46.36,2022-02-28 00:00:00,56.45,,,,False,,,,,,,,,,
259,大洋生物,003017.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,34.0,2022-02-24 00:00:00,34.45,2022-02-09 00:00:00,36.48,40.99,36.48,,True,,,,,,,,,,
260,科华数据,002335.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-14 00:00:00,27.93,2022-03-15 00:00:00,27.6,2022-02-21 00:00:00,35.29,,,,False,,,,,,,,,,
261,大秦铁路,601006.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-17 00:00:00,6.44,2022-03-15 00:00:00,6.35,2022-02-10 00:00:00,7.17,,,,False,,,,,,,,,,
262,*ST华英,002321.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,2.63,2022-03-16 00:00:00,2.58,2022-03-04 00:00:00,2.98,,,,False,,,,,,,,,,
263,新力金融,600318.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,10.09,2022-02-11 00:00:00,10.11,2022-02-09 00:00:00,10.7,12.43,10.7,,True,,,,,,,,,,
264,德创环保,603177.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-24 00:00:00,17.06,2022-03-16 00:00:00,17.25,2022-03-11 00:00:00,22.14,,,,False,,,,,,,,,,
265,ST中安,600654.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,2.38,2022-02-24 00:00:00,2.41,2022-02-17 00:00:00,2.68,,,,False,,,,,,,,,,
266,尖峰集团,600668.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-26 00:00:00,16.61,2022-02-24 00:00:00,16.68,2022-02-21 00:00:00,19.65,21.36,19.65,,True,,,,,,,,,,
267,欧亚集团,600697.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,11.72,2022-03-15 00:00:00,11.83,2022-03-03 00:00:00,16.64,,,,False,,,,,,,,,,
268,中钢天源,002057.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.77,2022-03-15 00:00:00,7.73,2022-02-28 00:00:00,9.44,,,,False,,,,,,,,,,
269,青岛金王,002094.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.61,2022-03-15 00:00:00,3.57,2022-03-04 00:00:00,4.12,,,,False,,,,,,,,,,
270,远兴能源,000683.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-20 00:00:00,8.54,2022-03-17 00:00:00,8.46,2022-02-10 00:00:00,10.24,,,,False,,,,,,,,,,
271,美邦服饰,002269.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.11,2022-03-15 00:00:00,2.11,2022-03-07 00:00:00,2.48,,,,False,,,,,,,,,,
272,赢时胜,300377.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,11.7,2022-03-15 00:00:00,11.63,2022-02-23 00:00:00,15.16,,,,False,,,,,,,,,,
273,江苏舜天,600287.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,4.46,2022-03-15 00:00:00,4.5,2022-03-11 00:00:00,4.96,,,,False,,,,,,,,,,
274,博济医药,300404.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-11 00:00:00,10.97,2022-03-15 00:00:00,10.92,2022-03-02 00:00:00,12.34,,,,False,,,,,,,,,,
275,山东矿机,002526.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.1,2022-03-15 00:00:00,2.12,2022-03-02 00:00:00,2.41,,,,False,,,,,,,,,,
276,亿晶光电,600537.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.04,2022-02-24 00:00:00,4.1,2022-02-08 00:00:00,4.45,,,,False,,,,,,,,,,
277,生意宝,002095.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,13.43,2022-03-15 00:00:00,13.61,2022-02-21 00:00:00,17.8,,,,False,,,,,,,,,,
278,宣亚国际,300612.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,17.75,2022-03-09 00:00:00,17.57,2022-03-04 00:00:00,20.44,,,,False,,,,,,,,,,
279,电光科技,002730.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,9.7,2022-03-04 00:00:00,9.88,2022-02-23 00:00:00,10.46,11.56,10.46,,True,,,,,,,,,,
280,苏文电能,300982.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,59.6,2022-03-09 00:00:00,60.53,2022-03-01 00:00:00,67.53,,,,False,,,,,,,,,,
281,泸天化,000912.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,5.2,2022-03-15 00:00:00,5.13,2022-03-08 00:00:00,6.52,,,,False,,,,,,,,,,
282,每日互动,300766.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,14.0,2022-03-15 00:00:00,14.28,2022-02-22 00:00:00,19.1,,,,False,,,,,,,,,,
283,智能自控,002877.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.35,2022-03-15 00:00:00,6.24,2022-03-02 00:00:00,7.02,,,,False,,,,,,,,,,
284,百傲化学,603360.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,11.46,2022-03-09 00:00:00,11.35,2022-03-03 00:00:00,13.21,13.87,13.21,,True,,,,,,,,,,
285,金健米业,600127.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.59,2022-02-11 00:00:00,7.73,2022-02-09 00:00:00,7.92,9.08,7.92,,True,,,,,,,,,,
286,东湖高新,600133.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,5.12,2022-03-15 00:00:00,5.16,2022-02-18 00:00:00,5.8,,,,False,,,,,,,,,,
287,凌云股份,600480.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.71,2022-03-15 00:00:00,8.59,2022-03-02 00:00:00,9.77,,,,False,,,,,,,,,,
288,金陵饭店,601007.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.07,2022-03-15 00:00:00,5.99,2022-02-14 00:00:00,7.34,,,,False,,,,,,,,,,
289,国邦医药,605507.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,27.45,2022-03-09 00:00:00,27.38,2022-03-07 00:00:00,30.16,33.45,30.16,,True,,,,,,,,,,
290,壶化股份,003002.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,12.15,2022-03-15 00:00:00,12.25,2022-02-11 00:00:00,20.0,,,,False,,,,,,,,,,
291,中国银行,601988.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,3.09,2022-03-15 00:00:00,3.03,2022-02-18 00:00:00,3.2,,,,False,,,,,,,,,,
292,重庆银行,601963.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,8.57,2022-03-15 00:00:00,8.41,2022-02-10 00:00:00,9.15,,,,False,,,,,,,,,,
293,广日股份,600894.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.93,2022-03-15 00:00:00,6.83,2022-03-10 00:00:00,7.45,,,,False,,,,,,,,,,
294,ST天润,002113.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,1.52,2022-03-15 00:00:00,1.51,2022-03-07 00:00:00,1.79,,,,False,,,,,,,,,,
295,克明食品,002661.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.38,2022-03-09 00:00:00,10.56,2022-03-07 00:00:00,11.18,11.53,11.18,,True,,,,,,,,,,
296,三美股份,603379.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-21 00:00:00,20.0,2022-03-15 00:00:00,19.92,2022-03-01 00:00:00,25.12,,,,False,,,,,,,,,,
297,博彦科技,002649.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,11.76,2022-03-15 00:00:00,11.86,2022-02-21 00:00:00,14.78,,,,False,,,,,,,,,,
298,哈药股份,600664.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.02,2022-03-15 00:00:00,3.04,2022-03-11 00:00:00,3.33,,,,False,,,,,,,,,,
299,ST起步,603557.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,4.46,2022-03-15 00:00:00,4.47,2022-03-03 00:00:00,5.15,,,,False,,,,,,,,,,
300,景兴纸业,002067.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.72,2022-03-15 00:00:00,3.7,2022-03-07 00:00:00,4.16,,,,False,,,,,,,,,,
301,登云股份,002715.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-11 00:00:00,11.96,2022-03-15 00:00:00,11.79,2022-02-24 00:00:00,14.25,,,,False,,,,,,,,,,
302,科德教育,300192.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.41,2022-03-15 00:00:00,6.39,2022-02-23 00:00:00,7.57,,,,False,,,,,,,,,,
303,华润双鹤,600062.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,11.87,2022-03-15 00:00:00,11.65,2022-03-04 00:00:00,12.79,,,,False,,,,,,,,,,
304,苏美达,600710.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.74,2022-03-15 00:00:00,5.63,2022-03-03 00:00:00,6.35,,,,False,,,,,,,,,,
305,特变电工,600089.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,18.65,2022-02-14 00:00:00,18.82,2022-02-09 00:00:00,19.76,20.65,19.76,,True,,,,,,,,,,
306,搜于特,002503.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,1.42,2022-03-15 00:00:00,1.41,2022-03-03 00:00:00,1.76,,,,False,,,,,,,,,,
307,法狮龙,605318.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,13.92,2022-03-15 00:00:00,14.1,2022-02-16 00:00:00,16.92,,,,False,,,,,,,,,,
308,中国中冶,601618.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,3.67,2022-03-15 00:00:00,3.62,2022-03-08 00:00:00,4.54,,,,False,,,,,,,,,,
309,*ST香梨,600506.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,10.61,2022-02-14 00:00:00,10.67,2022-01-28 00:00:00,11.0,,,,False,,,,,,,,,,
310,联泰环保,603797.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.17,2022-03-15 00:00:00,6.06,2022-02-21 00:00:00,6.63,,,,False,,,,,,,,,,
311,联环药业,600513.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.35,2022-02-11 00:00:00,8.51,2022-02-09 00:00:00,8.79,9.4,8.79,,True,,,,,,,,,,
312,利尔化学,002258.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,28.45,2022-03-15 00:00:00,28.18,2022-03-01 00:00:00,36.44,,,,False,,,,,,,,,,
313,嘉泽新能,601619.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.29,2022-03-15 00:00:00,4.22,2022-03-01 00:00:00,5.02,,,,False,,,,,,,,,,
314,两面针,600249.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.76,2022-02-28 00:00:00,4.81,2022-02-09 00:00:00,5.08,5.37,5.08,,True,,,,,,,,,,
315,方盛制药,603998.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.55,2022-02-11 00:00:00,5.59,2022-02-09 00:00:00,5.91,6.1,5.91,,True,,,,,,,,,,
316,海翔药业,002099.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,6.38,2022-03-09 00:00:00,6.26,2022-03-02 00:00:00,6.71,,,,False,,,,,,,,,,
317,宋都股份,600077.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-15 00:00:00,2.73,2022-02-28 00:00:00,2.7,2022-02-21 00:00:00,3.04,5.42,3.04,,True,,,,,,,,,,
318,珠海中富,000659.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.42,2022-02-17 00:00:00,3.42,2022-02-08 00:00:00,3.67,3.83,3.67,,True,,,,,,,,,,
319,盛屯矿业,600711.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,8.63,2022-03-15 00:00:00,8.61,2022-03-08 00:00:00,11.05,,,,False,,,,,,,,,,
320,中航产融,600705.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.76,2022-03-15 00:00:00,3.76,2022-03-01 00:00:00,4.01,,,,False,,,,,,,,,,
321,杭华股份,688571.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.78,2022-03-15 00:00:00,7.68,2022-02-25 00:00:00,8.36,,,,False,,,,,,,,,,
322,瑞泰科技,002066.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,9.61,2022-03-15 00:00:00,9.79,2022-02-18 00:00:00,11.89,,,,False,,,,,,,,,,
323,力源科技,688565.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,14.58,2022-03-15 00:00:00,14.36,2022-03-02 00:00:00,17.65,,,,False,,,,,,,,,,
324,青山纸业,600103.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,2.55,2022-03-15 00:00:00,2.53,2022-03-03 00:00:00,2.91,,,,False,,,,,,,,,,
325,ST目药,600671.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.64,2022-02-15 00:00:00,8.74,2022-02-09 00:00:00,9.1,,,,False,,,,,,,,,,
326,亚泰集团,600881.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,2.91,2022-03-15 00:00:00,2.9,2022-02-21 00:00:00,3.11,,,,False,,,,,,,,,,
327,迪威尔,688377.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,21.65,2022-02-24 00:00:00,21.67,2022-02-16 00:00:00,24.06,25.87,24.06,,True,,,,,,,,,,
328,浙江震元,000705.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.5,2022-02-11 00:00:00,7.61,2022-02-10 00:00:00,7.95,8.58,7.95,,True,,,,,,,,,,
329,威高骨科,688161.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,54.59,2022-02-24 00:00:00,55.35,2022-02-10 00:00:00,58.19,,,,False,,,,,,,,,,
330,丽珠集团,000513.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,34.98,2022-03-15 00:00:00,34.5,2022-02-21 00:00:00,41.02,,,,False,,,,,,,,,,
331,中科云网,002306.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.8,2022-03-15 00:00:00,2.83,2022-02-08 00:00:00,3.3,,,,False,,,,,,,,,,
332,百奥泰-U,688177.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,22.6,2022-03-15 00:00:00,22.2,2022-02-08 00:00:00,26.12,,,,False,,,,,,,,,,
333,南京银行,601009.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,9.48,2022-03-15 00:00:00,9.56,2022-03-04 00:00:00,10.35,,,,False,,,,,,,,,,
334,安正时尚,603839.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,8.09,2022-02-11 00:00:00,8.14,2022-02-09 00:00:00,8.42,8.8,8.42,,True,,,,,,,,,,
335,丰乐种业,000713.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,8.47,2022-03-15 00:00:00,8.57,2022-02-21 00:00:00,10.19,,,,False,,,,,,,,,,
336,太极实业,600667.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.25,2022-03-15 00:00:00,7.24,2022-02-15 00:00:00,8.29,,,,False,,,,,,,,,,
337,东阳光,600673.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,7.37,2022-03-15 00:00:00,7.33,2022-02-23 00:00:00,8.69,,,,False,,,,,,,,,,
338,湖南天雁,600698.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.2,2022-02-11 00:00:00,4.24,2022-02-09 00:00:00,4.51,,,,False,,,,,,,,,,
339,南方汇通,000920.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,9.18,2022-03-15 00:00:00,9.1,2022-02-22 00:00:00,11.1,,,,False,,,,,,,,,,
340,红日药业,300026.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,5.94,2022-03-09 00:00:00,5.87,2022-03-03 00:00:00,7.13,7.66,7.13,True,True,20.0627,True,405237576,224358154.82051283,,,,,,
341,瑞晟智能,688215.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,32.52,2022-03-15 00:00:00,32.8,2022-03-02 00:00:00,36.46,,,,False,,,,,,,,,,
342,菲林格尔,603226.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,6.63,2022-03-15 00:00:00,6.67,2022-03-03 00:00:00,7.11,,,,False,,,,,,,,,,
343,天迈科技,300807.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,23.19,2022-02-11 00:00:00,23.43,2022-02-09 00:00:00,24.8,30.05,24.8,,True,,,,,,,,,,
344,*ST当代,000673.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,1.93,2022-02-18 00:00:00,1.93,2022-02-10 00:00:00,2.09,,,,False,,,,,,,,,,
345,潜能恒信,300191.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,22.75,2022-03-15 00:00:00,22.58,2022-03-03 00:00:00,31.5,,,,False,,,,,,,,,,
346,狮头股份,600539.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,7.35,2022-03-15 00:00:00,7.36,2022-03-01 00:00:00,8.44,,,,False,,,,,,,,,,
347,英飞拓,002528.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,3.44,2022-02-11 00:00:00,3.5,2022-02-09 00:00:00,3.65,4.56,3.65,,True,,,,,,,,,,
348,中国交建,601800.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-17 00:00:00,8.4,2022-03-15 00:00:00,8.37,2022-02-18 00:00:00,10.95,,,,False,,,,,,,,,,
349,皖新传媒,601801.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.71,2022-03-15 00:00:00,4.72,2022-03-11 00:00:00,5.31,,,,False,,,,,,,,,,
350,中农立华,603970.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,23.67,2022-03-15 00:00:00,23.8,2022-03-01 00:00:00,27.84,,,,False,,,,,,,,,,
351,中电兴发,002298.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.62,2022-03-15 00:00:00,6.61,2022-02-21 00:00:00,8.27,,,,False,,,,,,,,,,
352,哈森股份,603958.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.99,2022-03-15 00:00:00,5.94,2022-03-03 00:00:00,6.68,,,,False,,,,,,,,,,
353,ST信通,600289.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,3.36,2022-02-28 00:00:00,3.35,2022-02-25 00:00:00,3.4,3.51,3.4,,True,,,,,,,,,,
354,维业股份,300621.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.37,2022-03-15 00:00:00,8.49,2022-02-18 00:00:00,10.2,,,,False,,,,,,,,,,
355,南宁百货,600712.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.61,2022-03-15 00:00:00,3.67,2022-02-16 00:00:00,4.32,,,,False,,,,,,,,,,
356,华联股份,000882.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,1.84,2022-03-15 00:00:00,1.82,2022-03-03 00:00:00,2.08,,,,False,,,,,,,,,,
357,东华软件,002065.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,7.13,2022-03-15 00:00:00,7.08,2022-02-21 00:00:00,8.6,,,,False,,,,,,,,,,
358,浙江世宝,002703.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,5.44,2022-03-15 00:00:00,5.43,2022-02-28 00:00:00,7.05,,,,False,,,,,,,,,,
359,雪峰科技,603227.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,5.76,2022-03-15 00:00:00,5.8,2022-02-15 00:00:00,7.2,,,,False,,,,,,,,,,
360,保利地产,600048.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,14.95,2022-03-15 00:00:00,14.71,2022-03-07 00:00:00,17.16,,,,False,,,,,,,,,,
361,元隆雅图,002878.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,18.22,2022-03-15 00:00:00,18.02,2022-02-14 00:00:00,32.75,,,,False,,,,,,,,,,
362,普邦股份,002663.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,1.8,2022-03-15 00:00:00,1.82,2022-02-10 00:00:00,2.43,,,,False,,,,,,,,,,
363,四通股份,603838.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.74,2022-03-15 00:00:00,6.61,2022-03-03 00:00:00,7.28,,,,False,,,,,,,,,,
364,思进智能,003025.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,29.61,2022-03-15 00:00:00,29.03,2022-02-23 00:00:00,33.63,,,,False,,,,,,,,,,
365,南华生物,000504.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,15.73,2022-03-02 00:00:00,15.79,2022-02-10 00:00:00,17.33,18.29,17.33,,True,,,,,,,,,,
366,晶澳科技,002459.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-10 00:00:00,74.63,2022-02-11 00:00:00,75.0,2022-02-11 00:00:00,75.0,86.5,75.0,,True,,,,,,,,,,
367,华纺股份,600448.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.14,2022-02-15 00:00:00,3.19,2022-02-08 00:00:00,3.3,3.54,3.3,,True,,,,,,,,,,
368,久日新材,688199.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,38.28,2022-03-15 00:00:00,38.11,2022-03-04 00:00:00,41.0,,,,False,,,,,,,,,,
369,柯利达,603828.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.79,2022-03-08 00:00:00,3.76,2022-02-18 00:00:00,4.11,4.34,4.11,,True,,,,,,,,,,
370,中设股份,002883.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.55,2022-03-15 00:00:00,10.57,2022-02-16 00:00:00,12.24,,,,False,,,,,,,,,,
371,中关村,000931.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.47,2022-03-15 00:00:00,6.48,2022-03-04 00:00:00,7.6,,,,False,,,,,,,,,,
372,海南高速,000886.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.66,2022-03-15 00:00:00,3.64,2022-02-15 00:00:00,4.07,,,,False,,,,,,,,,,
373,浙江富润,600070.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,5.95,2022-03-15 00:00:00,6.03,2022-02-25 00:00:00,7.33,,,,False,,,,,,,,,,
374,智度股份,000676.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.54,2022-03-15 00:00:00,6.67,2022-02-21 00:00:00,8.28,,,,False,,,,,,,,,,
375,德生科技,002908.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,17.05,2022-03-15 00:00:00,17.39,2022-02-14 00:00:00,22.03,,,,False,,,,,,,,,,
376,开开实业,600272.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,9.58,2022-02-24 00:00:00,9.7,2022-02-09 00:00:00,10.7,11.56,10.7,,True,,,,,,,,,,
