,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
158,001289.SZ,龙源电力,22.57,1.27,5.96,82429.0,182195186.0,12.58,23.38,20.7,21.1,21.3,1.84,6.18,29.54,3.3,189180908611.0,3009394062.0
159,300006.SZ,莱美药业,4.45,0.25,5.95,128260.0,54123771.0,8.33,4.47,4.12,4.19,4.2,1.18,1.58,-46.74,2.18,4698804862.0,3614079840.0
160,002042.SZ,华孚时尚,4.1,0.23,5.94,541260.0,216041097.0,6.2,4.11,3.87,3.92,3.87,1.78,3.19,11.74,1.01,6972793556.0,6966068531.0
161,600256.SH,广汇能源,8.39,0.47,5.93,1237743.0,1021509776.0,8.46,8.5,7.83,7.83,7.92,0.84,1.89,6.22,2.37,55086685616.0,55086685616.0
162,601689.SH,拓普集团,51.45,2.85,5.86,194602.0,970322704.0,9.79,51.79,47.03,47.63,48.6,1.32,1.77,36.73,5.17,56700296129.0,56700296129.0
163,001979.SZ,招商蛇口,16.28,0.9,5.85,583824.0,930885360.0,8.91,16.32,14.95,15.2,15.38,1.25,0.74,12.44,1.53,128990389398.0,128964051272.0
164,003816.SZ,中国广核,2.9,0.16,5.84,3234403.0,922009152.0,8.76,2.94,2.7,2.73,2.74,3.21,3.32,12.84,1.41,146445972190.0,28287631603.0
165,600729.SH,重庆百货,27.33,1.5,5.81,59149.0,157848128.0,8.05,27.54,25.46,25.9,25.83,1.29,1.46,6.72,1.79,11110422948.0,11107635288.0
166,600795.SH,国电电力,2.74,0.15,5.79,1197540.0,320614560.0,6.95,2.74,2.56,2.58,2.59,1.32,0.67,19.65,1.06,48869596285.0,48869596285.0
167,301181.SZ,标榜股份,31.44,1.71,5.75,27338.0,84707768.0,9.05,31.85,29.16,29.16,29.73,1.15,12.81,28.3,2.23,2829600000.0,670850811.0
168,600726.SH,华电能源,2.76,0.15,5.75,297133.0,80768398.0,14.18,2.77,2.4,2.59,2.61,1.58,1.94,-2.77,-8.11,5428023422.0,4235703417.0
169,301057.SZ,汇隆新材,22.35,1.21,5.72,71096.0,155011970.0,8.28,22.66,20.91,20.91,21.14,2.49,26.04,33.84,4.07,2440620000.0,610155000.0
170,000688.SZ,国城矿业,15.28,0.82,5.67,98677.0,149348303.0,8.02,15.56,14.4,14.71,14.46,1.24,0.87,83.73,7.09,17378085371.0,17378019361.0
171,603889.SH,新澳股份,6.19,0.33,5.63,91404.0,55566246.0,6.66,6.19,5.8,5.92,5.86,1.9,1.79,10.81,1.17,3167710142.0,3167710142.0
172,000498.SZ,山东路桥,8.54,0.45,5.56,262794.0,220623639.0,9.15,8.67,7.93,8.01,8.09,0.87,3.52,6.29,0.98,13322671598.0,6378151436.0
173,301219.SZ,腾远钴业,164.31,8.63,5.54,25616.0,413817616.0,7.71,166.0,154.0,154.0,155.68,1.55,10.6,17.99,2.43,20694436025.0,3970991994.0
174,600735.SH,新华锦,6.72,0.35,5.49,178837.0,117785459.0,10.05,6.89,6.25,6.4,6.37,2.12,4.76,44.17,2.19,2881389632.0,2526668229.0
175,000564.SZ,*ST大集,0.96,0.05,5.49,1970987.0,185092832.0,5.49,0.96,0.91,0.91,0.91,1.06,1.3,-40.25,0.54,18397226242.0,14575156506.0
176,001288.SZ,运机集团,15.81,0.81,5.4,49895.0,77447993.0,6.8,15.88,14.86,15.0,15.0,2.78,12.47,29.95,1.41,2529600000.0,632398419.0
177,603021.SH,山东华鹏,5.89,0.3,5.37,227081.0,131698158.0,10.38,6.05,5.47,5.5,5.59,3.09,7.1,-12.35,1.63,1884494132.0,1884494132.0
178,603839.SH,安正时尚,7.71,0.39,5.33,42976.0,32590151.0,5.6,7.73,7.32,7.32,7.32,2.77,1.07,19.45,1.14,3084788116.0,3084788116.0
179,600968.SH,海油发展,2.57,0.13,5.33,809625.0,203773348.0,8.2,2.59,2.39,2.44,2.44,1.65,4.34,20.35,1.29,26124317791.0,4793317791.0
180,002494.SZ,华斯股份,4.57,0.23,5.3,130649.0,58965205.0,5.53,4.59,4.35,4.37,4.34,1.68,4.43,101.13,1.13,1762012938.0,1348243854.0
181,603001.SH,奥康国际,8.16,0.41,5.29,52177.0,41972979.0,6.71,8.21,7.69,7.7,7.75,3.13,1.3,54.25,0.92,3271996800.0,3271996800.0
182,000875.SZ,吉电股份,6.78,0.34,5.28,922690.0,611506864.0,9.94,6.96,6.32,6.46,6.44,1.51,3.77,42.0,1.81,18917611420.0,16581693226.0
183,300939.SZ,秋田微,46.1,2.31,5.28,27329.0,124963194.0,6.19,46.72,44.01,45.13,43.79,2.11,6.22,35.53,3.07,3688000000.0,2025080800.0
184,001216.SZ,华瓷股份,13.58,0.68,5.27,51254.0,68384254.0,6.74,13.59,12.72,12.98,12.9,1.6,8.14,24.48,2.59,3420349786.0,855087786.0
185,300957.SZ,贝泰妮,185.5,9.28,5.27,18983.0,346066128.0,8.01,187.61,173.5,173.7,176.22,0.92,0.87,91.06,16.52,78577800000.0,40326533391.0
186,600798.SH,宁波海运,4.6,0.23,5.26,674878.0,305580720.0,9.61,4.7,4.28,4.34,4.37,1.18,6.55,23.23,1.48,5550057325.0,4741914361.0
187,300507.SZ,苏奥传感,10.8,0.54,5.26,512897.0,544152608.0,11.4,11.18,10.01,10.05,10.26,0.99,14.95,54.29,3.26,5342820124.0,3704251489.0
188,002146.SZ,荣盛发展,3.8,0.19,5.26,843987.0,316088064.0,6.09,3.84,3.62,3.65,3.61,0.97,2.17,4.0,0.33,16523022634.0,14794270135.0
189,603327.SH,福蓉科技,16.08,0.8,5.24,113053.0,181678983.0,8.31,16.8,15.53,15.96,15.28,6.34,11.03,16.81,3.7,6448080000.0,1647728052.0
190,603365.SH,水星家纺,15.72,0.78,5.22,26842.0,41719552.0,7.36,15.8,14.7,14.87,14.94,4.56,1.01,12.57,1.68,4192052400.0,4192052400.0
191,002052.SZ,*ST同洲,1.62,0.08,5.19,4872.0,789264.0,0.0,1.62,1.62,1.62,1.54,0.13,0.07,-6.51,29.79,1208454704.0,1208454704.0
192,301268.SZ,铭利达,20.75,1.02,5.17,85942.0,179322507.0,7.45,21.55,20.08,20.1,19.73,1.32,25.42,56.01,4.51,8300207500.0,701466636.0
193,603259.SH,药明康德,101.6,4.98,5.15,228799.0,2283996864.0,6.79,102.24,95.68,96.5,96.62,1.35,0.9,58.92,7.8,300310904482.0,258798276510.0
194,600505.SH,西昌电力,7.77,0.38,5.14,130886.0,100579815.0,8.66,7.89,7.25,7.3,7.39,1.31,3.59,66.61,2.31,2832689475.0,2832689475.0
195,002083.SZ,孚日股份,4.5,0.22,5.14,431079.0,192345497.0,6.07,4.55,4.29,4.31,4.28,3.1,4.76,12.49,1.09,4086526248.0,4073187321.0
196,301004.SZ,嘉益股份,20.99,1.02,5.11,82056.0,167213082.0,10.97,21.4,19.21,19.72,19.97,3.62,32.82,25.54,3.47,2099000000.0,524750000.0
197,002831.SZ,裕同科技,25.95,1.26,5.1,56406.0,144183853.0,8.71,26.25,24.1,24.51,24.69,2.44,1.08,27.13,2.7,24146826700.0,13490754875.0
198,002849.SZ,威星智能,11.74,0.57,5.1,39471.0,44978448.0,7.97,11.79,10.9,11.15,11.17,1.85,3.9,28.56,1.89,1553860027.0,1189181452.0
199,002684.SZ,*ST猛狮,2.89,0.14,5.09,121301.0,33786892.0,10.18,2.89,2.61,2.61,2.75,1.0,2.51,-1.33,-0.62,1639711984.0,1396066647.0
200,301226.SZ,祥明智能,32.48,1.57,5.08,31362.0,100697662.0,6.73,32.88,30.8,30.8,30.91,1.17,18.45,35.28,2.51,2208640000.0,552160000.0
201,600858.SH,银座股份,6.43,0.31,5.07,623291.0,373932912.0,19.77,6.72,5.51,5.68,6.12,1.22,12.04,92.38,1.44,3344028167.0,3327833826.0
202,000421.SZ,南京公用,5.4,0.26,5.06,159813.0,84585976.0,7.78,5.46,5.06,5.15,5.14,0.76,2.79,31.66,1.09,3122992444.0,3092293444.0
203,002219.SZ,*ST恒康,3.13,0.15,5.03,197631.0,58414435.0,10.07,3.13,2.83,2.94,2.98,3.43,1.07,-74.12,78.08,5838190026.0,5772052584.0
204,600160.SH,巨化股份,12.11,0.58,5.03,430806.0,518551936.0,6.94,12.35,11.55,11.65,11.53,2.23,1.6,29.48,2.45,32693925041.0,32693925041.0
205,601113.SH,ST华鼎,5.02,0.24,5.02,97773.0,48212622.0,5.02,5.02,4.78,4.85,4.78,1.49,1.08,18.16,1.26,5730234986.0,4556564845.0
206,600734.SH,*ST实达,5.05,0.24,4.99,510011.0,255090739.0,7.28,5.05,4.7,4.9,4.81,1.5,2.44,-34.95,-7.88,11000430685.0,10558916735.0
207,600816.SH,ST安信,4.22,0.2,4.98,278026.0,117236409.0,2.24,4.22,4.13,4.22,4.02,3.05,0.53,-9.52,-24.92,23079762018.0,22215305994.0
208,603616.SH,韩建河山,7.39,0.35,4.97,446981.0,324080384.0,10.94,7.65,6.88,6.9,7.04,1.01,11.72,52.73,2.53,2818309520.0,2818309520.0
209,002486.SZ,嘉麟杰,3.17,0.15,4.97,986295.0,305426912.0,6.29,3.17,2.98,2.98,3.02,3.0,11.85,1902.83,2.75,2637440000.0,2637440000.0
210,600220.SH,江苏阳光,3.18,0.15,4.95,892440.0,279839376.0,5.28,3.19,3.03,3.03,3.03,1.42,5.0,62.2,2.78,5671022237.0,5671022237.0
211,600628.SH,新世界,8.27,0.39,4.95,439982.0,344385104.0,11.55,8.28,7.37,7.51,7.88,1.93,6.8,49.46,1.22,5349659426.0,5349659426.0
212,600462.SH,ST九有,1.91,0.09,4.95,22049.0,4167225.0,3.85,1.91,1.84,1.85,1.82,0.35,0.39,-15.35,144.1,1115153500.0,1067336650.0
213,301196.SZ,唯科科技,39.53,1.86,4.94,14901.0,57840056.0,5.87,39.58,37.37,37.55,37.67,2.59,5.04,23.19,1.74,4933344000.0,1169640362.0
214,002193.SZ,如意集团,5.96,0.28,4.93,94923.0,56231731.0,7.92,6.07,5.62,5.67,5.68,2.74,3.64,-27.02,0.6,1559824678.0,1555147049.0
215,300239.SZ,东宝生物,6.85,0.32,4.9,351941.0,236596579.0,7.04,6.85,6.39,6.42,6.53,1.91,6.89,113.91,2.86,4066180434.0,3498579837.0
216,600064.SH,南京高科,10.74,0.5,4.88,356717.0,380439616.0,4.88,10.83,10.33,10.34,10.24,1.12,2.89,4.96,0.85,13274176977.0,13274176977.0
217,000606.SZ,ST顺利,1.3,0.06,4.84,162542.0,20635907.0,8.87,1.3,1.19,1.22,1.24,1.92,2.3,45.73,2.33,995539159.0,919362088.0
218,601975.SH,招商南油,1.96,0.09,4.81,1280064.0,249228866.0,8.02,2.0,1.85,1.86,1.87,2.34,2.64,32.09,1.65,9511456342.0,9511456342.0
219,000726.SZ,鲁  泰Ａ,6.98,0.32,4.8,240501.0,165730157.0,5.26,7.01,6.66,6.66,6.66,3.6,4.28,18.81,0.78,6199497845.0,3919869261.0
220,301130.SZ,西点药业,40.02,1.83,4.79,30197.0,120831548.0,12.05,42.55,37.95,38.13,38.19,1.19,15.76,62.17,3.53,3233773799.0,766764871.0
221,600601.SH,ST方科,2.19,0.1,4.78,121847.0,26290594.0,6.22,2.19,2.06,2.09,2.09,1.33,0.56,-8.03,22.55,4806811737.0,4806811737.0
222,002076.SZ,ST雪莱,1.32,0.06,4.76,180761.0,23419265.0,6.35,1.32,1.24,1.25,1.26,1.26,2.43,-12.5,-28.63,1015834471.0,983517825.0
223,002357.SZ,富临运业,6.21,0.28,4.72,430249.0,261231662.0,6.24,6.22,5.85,5.93,5.93,1.56,13.73,16.24,1.46,1946766914.0,1946327947.0
224,600353.SH,旭光电子,6.44,0.29,4.72,97904.0,62061045.0,8.29,6.56,6.05,6.14,6.15,1.53,1.8,60.42,2.92,3501556800.0,3501556800.0
225,603023.SH,威帝股份,4.89,0.22,4.71,325681.0,158018628.0,8.35,4.99,4.6,4.73,4.67,1.34,5.79,410.78,3.6,2748570256.0,2748570256.0
226,300819.SZ,聚杰微纤,23.35,1.05,4.71,62410.0,146959558.0,9.42,24.5,22.4,22.46,22.3,2.81,21.18,54.42,2.88,2322624500.0,688124500.0
227,605566.SH,福莱蒽特,22.96,1.03,4.7,13792.0,31624245.0,10.08,23.88,21.67,21.93,21.93,3.62,4.14,16.17,1.53,3061486400.0,765486400.0
228,002293.SZ,罗莱生活,13.38,0.6,4.69,60400.0,79983561.0,6.65,13.63,12.78,12.78,12.78,1.87,0.73,17.6,2.67,11217562948.0,11014336817.0
229,300907.SZ,康平科技,20.3,0.91,4.69,15345.0,30493284.0,8.92,20.74,19.01,19.39,19.39,2.28,4.15,107.63,2.74,1948800000.0,750288000.0
230,000063.SZ,中兴通讯,22.81,1.02,4.68,620911.0,1393474928.0,7.66,23.06,21.39,21.54,21.79,2.0,1.6,15.85,2.1,107979733640.0,88787135090.0
231,603587.SH,地素时尚,17.22,0.77,4.68,32095.0,54450858.0,6.69,17.27,16.17,16.47,16.45,2.37,0.67,11.19,2.3,8285403000.0,8210323800.0
232,688269.SH,凯立新材,94.62,4.23,4.68,2138.0,19998046.0,7.15,95.59,89.13,89.13,90.39,2.54,0.95,54.34,10.49,8833723200.0,2129659650.0
233,301019.SZ,宁波色母,37.2,1.66,4.67,8592.0,31168680.0,7.12,37.31,34.78,34.98,35.54,2.32,4.3,27.33,3.03,2976000000.0,744000000.0
234,002403.SZ,爱仕达,7.62,0.34,4.67,95456.0,71870864.0,6.32,7.67,7.21,7.27,7.28,2.05,3.12,379.4,1.16,2595665972.0,2331235779.0
235,300629.SZ,新劲刚,22.06,0.98,4.65,43159.0,95736913.0,10.91,23.1,20.8,20.83,21.08,2.22,4.14,31.8,2.81,3085868637.0,2300950034.0
236,002740.SZ,爱迪尔,4.3,0.19,4.62,136448.0,58013928.0,11.19,4.46,4.0,4.0,4.11,1.57,5.57,104.54,2.12,1952462631.0,1053413471.0
237,600766.SH,*ST园城,7.73,0.34,4.6,45867.0,34302210.0,9.88,7.75,7.02,7.02,7.39,0.69,2.05,582.65,29.71,1733273334.0,1730994917.0
238,000980.SZ,*ST众泰,3.64,0.16,4.6,238617.0,84318796.0,6.03,3.64,3.43,3.47,3.48,1.11,0.56,-13.98,-3.41,18451808721.0,15606323988.0
239,300202.SZ,*ST 聚龙,2.98,0.13,4.56,256769.0,76046287.0,12.63,3.11,2.75,2.75,2.85,1.1,5.68,97.91,1.0,1637521920.0,1347993705.0
240,300592.SZ,华凯创意,14.48,0.63,4.55,37120.0,55057751.0,15.16,15.39,13.29,13.33,13.85,2.28,2.84,-47.91,2.01,4187262992.0,1894181623.0
241,688191.SH,智洋创新,14.24,0.61,4.48,23407.0,33212060.0,8.58,14.68,13.51,13.69,13.63,2.59,3.3,34.34,2.61,2179375709.0,1008828115.0
242,300371.SZ,汇中股份,13.33,0.57,4.47,49647.0,67114598.0,9.09,13.84,12.68,12.7,12.76,4.11,4.51,14.4,2.39,2235188796.0,1468598119.0
243,300711.SZ,广哈通信,11.71,0.5,4.46,30714.0,35384652.0,7.14,11.88,11.08,11.38,11.21,2.12,1.49,55.63,3.83,2431489834.0,2417980487.0
244,301136.SZ,招标股份,22.5,0.96,4.46,119385.0,264387131.0,7.47,22.71,21.1,21.2,21.54,1.7,21.22,96.7,4.27,6192108450.0,1265657490.0
245,002365.SZ,永安药业,10.8,0.46,4.45,175168.0,187888011.0,7.83,11.1,10.29,10.33,10.34,0.87,7.17,28.56,1.71,3182571000.0,2638120741.0
246,000981.SZ,*ST银亿,1.41,0.06,4.44,465385.0,64314519.0,7.41,1.42,1.32,1.34,1.35,1.02,0.83,-16.12,1.33,14096433952.0,7867721823.0
247,603132.SH,金徽股份,13.87,0.59,4.44,122412.0,166444142.0,6.85,13.92,13.01,13.19,13.28,0.9,12.49,30.38,4.1,13564860000.0,1359260000.0
248,600927.SH,永安期货,21.88,0.93,4.44,159302.0,350690832.0,8.21,22.62,20.9,20.99,20.95,2.54,10.94,27.28,2.85,31847555565.0,3184755565.0
249,300894.SZ,火星人,35.3,1.5,4.44,34062.0,118022387.0,7.28,35.46,33.0,33.37,33.8,1.18,3.03,38.05,9.67,14296500000.0,3971250000.0
250,002670.SZ,国盛金控,9.65,0.41,4.44,949037.0,926679856.0,9.85,10.06,9.15,9.17,9.24,1.47,5.85,242.87,1.64,18673566901.0,15665332894.0
251,002034.SZ,旺能环境,18.02,0.76,4.4,30091.0,52651927.0,8.63,18.19,16.7,17.2,17.26,1.21,0.71,12.0,1.45,7739469302.0,7680926142.0
252,301256.SZ,华融化学,10.92,0.46,4.4,207109.0,226016841.0,9.46,11.3,10.31,10.4,10.46,1.05,18.38,51.45,3.37,5241600000.0,1230436586.0
253,300774.SZ,倍杰特,18.34,0.77,4.38,78149.0,139779619.0,10.93,18.44,16.52,17.99,17.57,2.95,19.12,50.43,5.08,7496725524.0,749672552.0
254,688278.SH,特宝生物,25.8,1.08,4.37,12007.0,30381313.0,11.89,26.99,24.05,24.68,24.72,1.53,0.54,57.92,9.04,10495440000.0,5741669875.0
255,600497.SH,驰宏锌锗,5.51,0.23,4.36,1426278.0,756407520.0,9.85,5.58,5.06,5.22,5.28,1.08,2.8,12.79,1.82,28053016540.0,28053016540.0
256,301023.SZ,江南奕帆,59.9,2.5,4.36,4467.0,27571761.0,15.61,66.66,57.7,66.66,57.4,4.07,4.79,36.85,2.84,2236276650.0,559076650.0
257,300885.SZ,海昌新材,18.22,0.76,4.35,40954.0,74164655.0,6.53,18.41,17.27,17.27,17.46,1.07,7.43,32.82,3.78,2769440000.0,1003922000.0
258,603518.SH,锦泓集团,9.35,0.39,4.35,136260.0,126603603.0,8.15,9.64,8.91,8.99,8.96,2.19,4.59,14.49,1.09,3246325629.0,2773509565.0
259,603558.SH,健盛集团,13.45,0.56,4.34,123107.0,163633339.0,5.35,13.6,12.91,13.08,12.89,1.23,3.13,21.88,2.28,5285078629.0,5285078629.0
260,002068.SZ,黑猫股份,9.85,0.41,4.34,195768.0,188364779.0,11.23,10.08,9.02,9.15,9.44,1.49,2.69,-176.69,2.27,7368978021.0,7161012508.0
261,301103.SZ,何氏眼科,38.78,1.61,4.33,42760.0,163531685.0,7.29,39.04,36.33,36.77,37.17,1.67,14.78,54.58,2.13,4714051195.0,1121762185.0
262,600250.SH,南纺股份,6.53,0.27,4.31,317640.0,198040476.0,12.3,6.6,5.83,6.26,6.26,1.82,11.76,-15.5,2.6,2028178030.0,1763345090.0
263,603095.SH,越剑智能,26.97,1.11,4.29,19101.0,51009769.0,5.14,27.2,25.87,25.89,25.86,1.11,5.11,10.99,1.59,3560040000.0,1008675303.0
264,301127.SZ,天源环保,13.38,0.55,4.29,81691.0,107335488.0,6.63,13.38,12.53,12.6,12.83,1.33,8.49,71.65,2.85,5485743804.0,1287745737.0
265,002705.SZ,新宝股份,17.6,0.72,4.27,189794.0,325477760.0,5.39,17.6,16.69,16.83,16.88,2.25,2.31,18.36,2.39,14550408928.0,14484243893.0
266,605336.SH,帅丰电器,26.9,1.1,4.26,35486.0,93777162.0,6.71,26.9,25.17,25.8,25.8,1.61,7.92,15.52,2.02,3828172625.0,1205120000.0
267,603608.SH,天创时尚,5.14,0.21,4.26,49526.0,25296319.0,9.74,5.35,4.87,4.87,4.93,2.02,1.18,41.87,1.37,2157247119.0,2157247119.0
268,603877.SH,太平鸟,20.58,0.84,4.26,57822.0,116917416.0,6.89,20.68,19.32,19.32,19.74,3.06,1.23,14.49,2.33,9811061952.0,9697340535.0
269,300640.SZ,德艺文创,5.88,0.24,4.26,74612.0,43332325.0,7.09,5.96,5.56,5.68,5.64,1.61,3.89,80.75,2.54,1677946518.0,1127368960.0
270,603150.SH,万朗磁塑,29.19,1.19,4.25,30293.0,87930234.0,10.79,30.2,27.18,27.58,28.0,2.74,14.6,17.33,1.99,2422770000.0,605692500.0
271,300945.SZ,曼卡龙,16.49,0.67,4.24,76284.0,124018320.0,6.7,16.74,15.68,15.87,15.82,1.13,10.03,47.86,4.41,3363960000.0,1254648757.0
272,000767.SZ,晋控电力,3.2,0.13,4.23,297542.0,93430473.0,6.19,3.21,3.02,3.07,3.07,1.24,1.02,2563.63,1.07,9846215101.0,9319175910.0
273,002694.SZ,顾地科技,4.95,0.2,4.21,191586.0,93730039.0,11.58,5.12,4.57,4.71,4.75,0.98,3.62,-40.8,21.52,2956124160.0,2623351554.0
274,301093.SZ,华兰股份,38.95,1.57,4.2,8698.0,33513598.0,7.17,39.68,37.0,37.55,37.38,2.21,2.76,24.28,2.17,5245266680.0,1229603358.0
275,603055.SH,台华新材,10.18,0.41,4.2,53857.0,54062361.0,8.5,10.42,9.59,9.99,9.77,2.11,0.67,19.04,2.39,8845193371.0,8191612247.0
276,600674.SH,川投能源,11.18,0.45,4.19,205447.0,227167534.0,4.85,11.18,10.66,10.71,10.73,2.39,0.47,22.08,1.59,49260825086.0,49260825086.0
277,002941.SZ,新疆交建,15.18,0.61,4.19,413874.0,622845232.0,7.34,15.37,14.3,14.31,14.57,1.03,6.47,39.22,3.53,9791858605.0,9711807832.0
278,688568.SH,中科星图,62.18,2.49,4.17,7212.0,44174640.0,8.83,63.88,58.61,59.69,59.69,1.5,0.68,62.09,9.54,13679600000.0,6562660382.0
279,001266.SZ,宏英智能,38.73,1.55,4.17,24755.0,94799847.0,7.48,38.98,36.2,36.5,37.18,1.62,13.48,21.84,2.83,2844331200.0,711082800.0
280,300998.SZ,宁波方正,31.6,1.26,4.15,106399.0,339098448.0,16.58,34.35,29.32,29.89,30.34,1.61,44.45,129.65,6.09,3362240000.0,756425790.0
281,688198.SH,佰仁医疗,140.39,5.59,4.15,2866.0,40757480.0,9.53,145.86,133.01,133.01,134.8,2.4,1.17,248.75,13.42,13538974060.0,3430894060.0
282,300411.SZ,金盾股份,7.55,0.3,4.14,241993.0,181911120.0,12.83,7.95,7.02,7.02,7.25,1.43,13.35,-123.3,3.44,3069226053.0,1368195930.0
283,603610.SH,麒盛科技,17.38,0.69,4.13,53338.0,91382545.0,9.11,17.91,16.39,16.69,16.69,1.32,3.28,13.63,1.52,4867611855.0,2827071087.0
284,600416.SH,湘电股份,13.36,0.53,4.13,141571.0,185987629.0,9.2,13.64,12.46,12.71,12.83,1.28,2.25,194.16,3.97,15430157384.0,8398512859.0
285,600398.SH,海澜之家,5.31,0.21,4.12,151973.0,79401258.0,6.08,5.35,5.04,5.09,5.1,1.79,0.35,8.4,1.62,22937103453.0,22937103453.0
286,600755.SH,厦门国贸,7.84,0.31,4.12,526170.0,406180416.0,5.84,7.87,7.43,7.5,7.53,1.11,2.6,4.87,0.87,16602501887.0,15875879444.0
287,301009.SZ,可靠股份,14.45,0.57,4.11,46146.0,65217773.0,10.3,14.86,13.43,13.89,13.88,3.51,7.13,501.72,2.77,3928377000.0,934750270.0
288,002027.SZ,分众传媒,5.59,0.22,4.1,1744699.0,963267088.0,5.77,5.64,5.33,5.37,5.37,1.32,1.21,13.69,4.81,80731896468.0,80731896468.0
289,601838.SH,成都银行,16.3,0.64,4.09,392589.0,641832880.0,7.02,16.68,15.58,15.58,15.66,1.72,1.09,8.61,1.35,58879696744.0,58711349953.0
290,300029.SZ,*ST天龙,5.86,0.23,4.09,20459.0,11813128.0,8.7,6.0,5.51,5.59,5.63,0.78,1.02,-27.24,-66.22,1172000000.0,1172000000.0
291,600679.SH,上海凤凰,10.2,0.4,4.08,82490.0,84857313.0,10.0,10.78,9.8,9.8,9.8,4.01,2.88,44.11,2.15,5256001421.0,2926106334.0
292,002563.SZ,森马服饰,6.89,0.27,4.08,373163.0,253714989.0,5.59,6.94,6.57,6.6,6.62,2.8,1.98,12.49,1.59,18562281202.0,12959943691.0
293,301096.SZ,百诚医药,76.45,2.99,4.07,7995.0,60135457.0,6.26,77.2,72.6,73.0,73.46,1.18,3.12,74.44,3.67,8269341692.0,1961277504.0
294,600886.SH,国投电力,9.78,0.38,4.04,230798.0,222361093.0,5.43,9.8,9.29,9.38,9.4,1.48,0.33,15.8,1.56,72901878415.0,68126241334.0
295,600792.SH,云煤能源,5.16,0.2,4.03,849307.0,433343376.0,14.31,5.46,4.75,4.84,4.96,1.4,8.58,-171.86,1.52,5108005776.0,5108005776.0
296,600778.SH,友好集团,5.16,0.2,4.03,213638.0,110122251.0,10.48,5.37,4.85,5.0,4.96,0.85,6.86,197.52,2.43,1607295376.0,1605868791.0
297,301237.SZ,和顺科技,37.43,1.45,4.03,16395.0,60826774.0,6.11,37.7,35.5,35.6,35.98,1.19,8.64,24.21,2.01,2994400000.0,709957755.0
298,002945.SZ,华林证券,15.49,0.6,4.03,476833.0,731377072.0,8.13,15.71,14.5,14.54,14.89,1.45,1.77,86.46,6.68,41823000000.0,41823000000.0
299,600919.SH,江苏银行,7.49,0.29,4.03,1384745.0,1027792560.0,5.28,7.51,7.13,7.15,7.2,1.27,0.94,5.62,0.74,110624555971.0,109952239842.0
300,600078.SH,*ST澄星,12.98,0.5,4.01,334504.0,409478864.0,9.86,13.09,11.86,11.88,12.48,1.97,5.05,101.91,-20.85,8600195736.0,8600195736.0
301,601991.SH,大唐发电,2.34,0.09,4.0,796893.0,182388344.0,8.44,2.37,2.18,2.23,2.25,1.39,0.64,-4.67,1.48,43305702579.0,29006848508.0
302,002847.SZ,盐津铺子,66.15,2.54,3.99,17671.0,115370592.0,6.73,66.88,62.6,63.75,63.61,1.3,1.56,34.84,8.99,8557164000.0,7475857909.0
303,600502.SH,安徽建工,5.22,0.2,3.98,1789321.0,931088400.0,9.96,5.36,4.86,4.93,5.02,0.74,10.4,8.2,1.11,8984456620.0,8984456620.0
304,600323.SH,瀚蓝环境,18.14,0.69,3.95,58519.0,105069564.0,8.25,18.49,17.05,17.37,17.45,2.02,0.72,12.71,1.49,14790397228.0,14790397228.0
305,301193.SZ,家联科技,25.52,0.97,3.95,16664.0,42150577.0,7.78,26.17,24.26,24.8,24.55,1.42,5.85,43.01,2.26,3062400000.0,727148735.0
306,301236.SZ,软通动力,45.7,1.73,3.93,38701.0,175586415.0,6.03,46.25,43.6,43.63,43.97,1.12,7.54,20.49,2.05,19355294128.0,2344156822.0
307,301063.SZ,海锅股份,26.99,1.02,3.93,28394.0,74104694.0,15.48,28.32,24.3,24.88,25.97,1.96,13.48,25.95,2.49,2273637600.0,568409400.0
308,603755.SH,日辰股份,40.0,1.51,3.92,63051.0,243686029.0,15.51,42.33,36.36,37.0,38.49,1.59,18.44,52.27,6.2,3944547240.0,1368000960.0
309,002154.SZ,报 喜 鸟,4.25,0.16,3.91,763290.0,317286736.0,7.09,4.32,4.03,4.09,4.09,2.48,6.86,13.36,1.49,6202168348.0,4727974877.0
310,603818.SH,曲美家居,11.43,0.43,3.91,29556.0,32236126.0,9.73,11.6,10.53,10.9,11.0,1.81,0.51,27.43,3.19,6633921091.0,6633921091.0
311,601866.SH,中远海发,3.19,0.12,3.91,727245.0,229095939.0,6.19,3.22,3.03,3.04,3.07,1.37,0.92,7.12,1.57,43340862590.0,25303478750.0
312,600969.SH,郴电国际,7.71,0.29,3.91,203679.0,153075140.0,8.36,7.75,7.13,7.38,7.42,0.91,5.5,62.14,0.79,2853089232.0,2853089232.0
313,000672.SZ,上峰水泥,20.28,0.76,3.89,93066.0,185774297.0,6.2,20.42,19.21,19.75,19.52,0.99,1.14,7.79,2.14,16500210984.0,16500210984.0
314,000955.SZ,欣龙控股,4.82,0.18,3.88,129356.0,61852496.0,6.25,4.89,4.6,4.64,4.64,1.47,2.41,295.3,3.2,2595063900.0,2591643749.0
315,601599.SH,浙文影业,3.75,0.14,3.88,610446.0,227425721.0,6.37,3.83,3.6,3.65,3.61,2.3,6.84,45.86,3.64,4352034199.0,3347718615.0
